orgunitlevel1,orgunitlevel2,orgunitlevel3,orgunitlevel4,orgunitlevel5,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,dataid,dataname,datacode,Total
Kenya,Trans Nzoia County,Cherangany Sub County,Motosiet Ward,Motosiet Health Centre,vms7BpmHunU,Motosiet Health Centre,15234,,SCMKsiNj6c5,MOH 731 Start ART_25+(M) HV03-024,Y18_HV03-024,2
Kenya,Nairobi County,Embakasi West Sub County,Mowlem Ward,Mowlem Health Centre,xWXdDXkBeiy,Mowlem Health Centre,24272,,zNCSlBKbS6d,MOH 731 Start ART_20-24 (F) HV03-023,Y18_HV03-023,1
Kenya,Nairobi County,Embakasi West Sub County,Mowlem Ward,Mowlem Health Centre,xWXdDXkBeiy,Mowlem Health Centre,24272,,SCMKsiNj6c5,MOH 731 Start ART_25+(M) HV03-024,Y18_HV03-024,1
Kenya,Marsabit County,Moyale Sub County,Moyale Township Ward,Moyale Sub county Referral Hospital,IlemjZlzES6,Moyale Sub county Referral Hospital,12544,,mACm1JUzeLT,MOH 731 Start ART_<1 HV03-016,Y18_HV03-016,1
Kenya,Marsabit County,Moyale Sub County,Moyale Township Ward,Moyale Sub county Referral Hospital,IlemjZlzES6,Moyale Sub county Referral Hospital,12544,,Hbc2qRi0U5x,MOH 731 Start ART_1-9 HV03-017,Y18_HV03-017,3
Kenya,Marsabit County,Moyale Sub County,Moyale Township Ward,Moyale Sub county Referral Hospital,IlemjZlzES6,Moyale Sub county Referral Hospital,12544,,jthpt5cVV9c,MOH 731 Start ART_10-14 (F) HV03-019,Y18_HV03-019,1
Kenya,Marsabit County,Moyale Sub County,Moyale Township Ward,Moyale Sub county Referral Hospital,IlemjZlzES6,Moyale Sub county Referral Hospital,12544,,DaNcGZnkclz,MOH 731 Start ART_15-19 (F) HV03-021,Y18_HV03-021,1
Kenya,Marsabit County,Moyale Sub County,Moyale Township Ward,Moyale Sub county Referral Hospital,IlemjZlzES6,Moyale Sub county Referral Hospital,12544,,yWkSi8L3qGm,MOH 731 Start ART_15-19(M) HV03-020,Y18_HV03-020,1
Kenya,Marsabit County,Moyale Sub County,Moyale Township Ward,Moyale Sub county Referral Hospital,IlemjZlzES6,Moyale Sub county Referral Hospital,12544,,zNCSlBKbS6d,MOH 731 Start ART_20-24 (F) HV03-023,Y18_HV03-023,3
Kenya,Marsabit County,Moyale Sub County,Moyale Township Ward,Moyale Sub county Referral Hospital,IlemjZlzES6,Moyale Sub county Referral Hospital,12544,,Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,13
Kenya,Marsabit County,Moyale Sub County,Moyale Township Ward,Moyale Sub county Referral Hospital,IlemjZlzES6,Moyale Sub county Referral Hospital,12544,,SCMKsiNj6c5,MOH 731 Start ART_25+(M) HV03-024,Y18_HV03-024,14
Kenya,Nairobi County,Westlands Sub County,Parklands/Highridge Ward,MP Shah Hospital (Westlands),H34vj3n3xhn,MP Shah Hospital (Westlands),13098,,zNCSlBKbS6d,MOH 731 Start ART_20-24 (F) HV03-023,Y18_HV03-023,1
Kenya,Nairobi County,Westlands Sub County,Parklands/Highridge Ward,MP Shah Hospital (Westlands),H34vj3n3xhn,MP Shah Hospital (Westlands),13098,,Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,1
Kenya,Nairobi County,Westlands Sub County,Parklands/Highridge Ward,MP Shah Hospital (Westlands),H34vj3n3xhn,MP Shah Hospital (Westlands),13098,,SCMKsiNj6c5,MOH 731 Start ART_25+(M) HV03-024,Y18_HV03-024,4
Kenya,Kiambu County,Thika Town Sub County,Township Ward,MPEG,sVeeQKc0D7o,MPEG,22742,,K59f8nZ5vhy,MOH 731 Start ART_20-24(M) HV03-022,Y18_HV03-022,6
Kenya,Kiambu County,Thika Town Sub County,Township Ward,MPEG,sVeeQKc0D7o,MPEG,22742,,SCMKsiNj6c5,MOH 731 Start ART_25+(M) HV03-024,Y18_HV03-024,5
Kenya,Lamu County,Lamu West Sub County,Bahari Ward,Mpeketoni Sub-County Hospital,fjbix53Ealz,Mpeketoni Sub-County Hospital,11649,,DaNcGZnkclz,MOH 731 Start ART_15-19 (F) HV03-021,Y18_HV03-021,3
Kenya,Lamu County,Lamu West Sub County,Bahari Ward,Mpeketoni Sub-County Hospital,fjbix53Ealz,Mpeketoni Sub-County Hospital,11649,,zNCSlBKbS6d,MOH 731 Start ART_20-24 (F) HV03-023,Y18_HV03-023,1
Kenya,Lamu County,Lamu West Sub County,Bahari Ward,Mpeketoni Sub-County Hospital,fjbix53Ealz,Mpeketoni Sub-County Hospital,11649,,Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,27
Kenya,Lamu County,Lamu West Sub County,Bahari Ward,Mpeketoni Sub-County Hospital,fjbix53Ealz,Mpeketoni Sub-County Hospital,11649,,SCMKsiNj6c5,MOH 731 Start ART_25+(M) HV03-024,Y18_HV03-024,9
Kenya,Taita Taveta County,Mwatate Sub County,Wusi/Kishamba Ward,Mpinzinyi Health Centre,Wftkk5ibasq,Mpinzinyi Health Centre,11650,,zNCSlBKbS6d,MOH 731 Start ART_20-24 (F) HV03-023,Y18_HV03-023,1
Kenya,Taita Taveta County,Mwatate Sub County,Wusi/Kishamba Ward,Mpinzinyi Health Centre,Wftkk5ibasq,Mpinzinyi Health Centre,11650,,K59f8nZ5vhy,MOH 731 Start ART_20-24(M) HV03-022,Y18_HV03-022,1
Kenya,Taita Taveta County,Mwatate Sub County,Wusi/Kishamba Ward,Mpinzinyi Health Centre,Wftkk5ibasq,Mpinzinyi Health Centre,11650,,Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,6
Kenya,Taita Taveta County,Mwatate Sub County,Wusi/Kishamba Ward,Mpinzinyi Health Centre,Wftkk5ibasq,Mpinzinyi Health Centre,11650,,SCMKsiNj6c5,MOH 731 Start ART_25+(M) HV03-024,Y18_HV03-024,1
Kenya,Tharaka Nithi County,Chuka Sub County,Magumoni Ward,Mpukoni Health Centre,LMrrCJ5eIO3,Mpukoni Health Centre,12546,,mACm1JUzeLT,MOH 731 Start ART_<1 HV03-016,Y18_HV03-016,1
Kenya,Tharaka Nithi County,Chuka Sub County,Magumoni Ward,Mpukoni Health Centre,LMrrCJ5eIO3,Mpukoni Health Centre,12546,,Hbc2qRi0U5x,MOH 731 Start ART_1-9 HV03-017,Y18_HV03-017,1
Kenya,Tharaka Nithi County,Chuka Sub County,Magumoni Ward,Mpukoni Health Centre,LMrrCJ5eIO3,Mpukoni Health Centre,12546,,LC2OqnUC5Sn,MOH 731 Start ART_10-14(M) HV03-018,Y18_HV03-018,1
Kenya,Tharaka Nithi County,Chuka Sub County,Magumoni Ward,Mpukoni Health Centre,LMrrCJ5eIO3,Mpukoni Health Centre,12546,,zNCSlBKbS6d,MOH 731 Start ART_20-24 (F) HV03-023,Y18_HV03-023,1
Kenya,Tharaka Nithi County,Chuka Sub County,Magumoni Ward,Mpukoni Health Centre,LMrrCJ5eIO3,Mpukoni Health Centre,12546,,Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,6
Kenya,Tharaka Nithi County,Chuka Sub County,Magumoni Ward,Mpukoni Health Centre,LMrrCJ5eIO3,Mpukoni Health Centre,12546,,SCMKsiNj6c5,MOH 731 Start ART_25+(M) HV03-024,Y18_HV03-024,4
Kenya,Kwale County,Lunga Lunga Sub County,Dzombo Ward,Mrima (Catholic) Dispensary,xmDX1o9oBG3,Mrima (Catholic) Dispensary,11651,,zNCSlBKbS6d,MOH 731 Start ART_20-24 (F) HV03-023,Y18_HV03-023,1
Kenya,Kwale County,Lunga Lunga Sub County,Dzombo Ward,Mrima (Catholic) Dispensary,xmDX1o9oBG3,Mrima (Catholic) Dispensary,11651,,Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,12
Kenya,Kwale County,Lunga Lunga Sub County,Dzombo Ward,Mrima (Catholic) Dispensary,xmDX1o9oBG3,Mrima (Catholic) Dispensary,11651,,SCMKsiNj6c5,MOH 731 Start ART_25+(M) HV03-024,Y18_HV03-024,2
Kenya,Mombasa County,Likoni Sub County,Timbwani Ward,Mrima Maternity Hospital,musLWYtdRpQ,Mrima Maternity Hospital,19606,,mACm1JUzeLT,MOH 731 Start ART_<1 HV03-016,Y18_HV03-016,1
Kenya,Mombasa County,Likoni Sub County,Timbwani Ward,Mrima Maternity Hospital,musLWYtdRpQ,Mrima Maternity Hospital,19606,,Hbc2qRi0U5x,MOH 731 Start ART_1-9 HV03-017,Y18_HV03-017,3
Kenya,Mombasa County,Likoni Sub County,Timbwani Ward,Mrima Maternity Hospital,musLWYtdRpQ,Mrima Maternity Hospital,19606,,DaNcGZnkclz,MOH 731 Start ART_15-19 (F) HV03-021,Y18_HV03-021,5
Kenya,Mombasa County,Likoni Sub County,Timbwani Ward,Mrima Maternity Hospital,musLWYtdRpQ,Mrima Maternity Hospital,19606,,zNCSlBKbS6d,MOH 731 Start ART_20-24 (F) HV03-023,Y18_HV03-023,19
Kenya,Mombasa County,Likoni Sub County,Timbwani Ward,Mrima Maternity Hospital,musLWYtdRpQ,Mrima Maternity Hospital,19606,,Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,53
Kenya,Mombasa County,Likoni Sub County,Timbwani Ward,Mrima Maternity Hospital,musLWYtdRpQ,Mrima Maternity Hospital,19606,,SCMKsiNj6c5,MOH 731 Start ART_25+(M) HV03-024,Y18_HV03-024,14
Kenya,Kwale County,Msambweni Sub County,Ramisi Ward,Msambweni County Referral Hospital,nUFNIok7EwF,Msambweni County Referral Hospital,11655,,Hbc2qRi0U5x,MOH 731 Start ART_1-9 HV03-017,Y18_HV03-017,2
Kenya,Kwale County,Msambweni Sub County,Ramisi Ward,Msambweni County Referral Hospital,nUFNIok7EwF,Msambweni County Referral Hospital,11655,,DaNcGZnkclz,MOH 731 Start ART_15-19 (F) HV03-021,Y18_HV03-021,1
Kenya,Kwale County,Msambweni Sub County,Ramisi Ward,Msambweni County Referral Hospital,nUFNIok7EwF,Msambweni County Referral Hospital,11655,,zNCSlBKbS6d,MOH 731 Start ART_20-24 (F) HV03-023,Y18_HV03-023,5
Kenya,Kwale County,Msambweni Sub County,Ramisi Ward,Msambweni County Referral Hospital,nUFNIok7EwF,Msambweni County Referral Hospital,11655,,K59f8nZ5vhy,MOH 731 Start ART_20-24(M) HV03-022,Y18_HV03-022,1
Kenya,Kwale County,Msambweni Sub County,Ramisi Ward,Msambweni County Referral Hospital,nUFNIok7EwF,Msambweni County Referral Hospital,11655,,Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,36
Kenya,Kwale County,Msambweni Sub County,Ramisi Ward,Msambweni County Referral Hospital,nUFNIok7EwF,Msambweni County Referral Hospital,11655,,SCMKsiNj6c5,MOH 731 Start ART_25+(M) HV03-024,Y18_HV03-024,23
Kenya,Homa Bay County,Suba South Sub County,Kaksingiri West Ward,Msare Health Centre,N78kaR0mVP7,Msare Health Centre,13828,,mACm1JUzeLT,MOH 731 Start ART_<1 HV03-016,Y18_HV03-016,1
Kenya,Homa Bay County,Suba South Sub County,Kaksingiri West Ward,Msare Health Centre,N78kaR0mVP7,Msare Health Centre,13828,,Hbc2qRi0U5x,MOH 731 Start ART_1-9 HV03-017,Y18_HV03-017,1
Kenya,Homa Bay County,Suba South Sub County,Kaksingiri West Ward,Msare Health Centre,N78kaR0mVP7,Msare Health Centre,13828,,jthpt5cVV9c,MOH 731 Start ART_10-14 (F) HV03-019,Y18_HV03-019,1
Kenya,Homa Bay County,Suba South Sub County,Kaksingiri West Ward,Msare Health Centre,N78kaR0mVP7,Msare Health Centre,13828,,LC2OqnUC5Sn,MOH 731 Start ART_10-14(M) HV03-018,Y18_HV03-018,1
Kenya,Homa Bay County,Suba South Sub County,Kaksingiri West Ward,Msare Health Centre,N78kaR0mVP7,Msare Health Centre,13828,,DaNcGZnkclz,MOH 731 Start ART_15-19 (F) HV03-021,Y18_HV03-021,2
Kenya,Homa Bay County,Suba South Sub County,Kaksingiri West Ward,Msare Health Centre,N78kaR0mVP7,Msare Health Centre,13828,,zNCSlBKbS6d,MOH 731 Start ART_20-24 (F) HV03-023,Y18_HV03-023,6
Kenya,Homa Bay County,Suba South Sub County,Kaksingiri West Ward,Msare Health Centre,N78kaR0mVP7,Msare Health Centre,13828,,K59f8nZ5vhy,MOH 731 Start ART_20-24(M) HV03-022,Y18_HV03-022,1
Kenya,Homa Bay County,Suba South Sub County,Kaksingiri West Ward,Msare Health Centre,N78kaR0mVP7,Msare Health Centre,13828,,Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,5
Kenya,Homa Bay County,Suba South Sub County,Kaksingiri West Ward,Msare Health Centre,N78kaR0mVP7,Msare Health Centre,13828,,SCMKsiNj6c5,MOH 731 Start ART_25+(M) HV03-024,Y18_HV03-024,4
Kenya,Taita Taveta County,Mwatate Sub County,Ronge Ward,Msau Dispensary,TmUqDq9wyrW,Msau Dispensary,11656,,zNCSlBKbS6d,MOH 731 Start ART_20-24 (F) HV03-023,Y18_HV03-023,1
Kenya,Elgeyo Marakwet County,Keiyo North Sub County,Kapchemutwa Ward,Msekekwa Health Centre,aKnUUzDCdDN,Msekekwa Health Centre,15238,,zNCSlBKbS6d,MOH 731 Start ART_20-24 (F) HV03-023,Y18_HV03-023,2
Kenya,Elgeyo Marakwet County,Keiyo North Sub County,Kapchemutwa Ward,Msekekwa Health Centre,aKnUUzDCdDN,Msekekwa Health Centre,15238,,Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,4
Kenya,Elgeyo Marakwet County,Keiyo North Sub County,Kapchemutwa Ward,Msekekwa Health Centre,aKnUUzDCdDN,Msekekwa Health Centre,15238,,SCMKsiNj6c5,MOH 731 Start ART_25+(M) HV03-024,Y18_HV03-024,2
Kenya,Kilifi County,Malindi Sub County,Ganda Ward,Mshongoleni Community Dispensary,VxqDZoryqi4,Mshongoleni Community Dispensary,20300,,mACm1JUzeLT,MOH 731 Start ART_<1 HV03-016,Y18_HV03-016,1
Kenya,Kilifi County,Malindi Sub County,Ganda Ward,Mshongoleni Community Dispensary,VxqDZoryqi4,Mshongoleni Community Dispensary,20300,,Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,2
Kenya,Kwale County,Matuga Sub County,Tsimba Golini Ward,Msulwa Dispensary,nqpogjIlKtQ,Msulwa Dispensary,11658,,zNCSlBKbS6d,MOH 731 Start ART_20-24 (F) HV03-023,Y18_HV03-023,1
Kenya,Kwale County,Matuga Sub County,Tsimba Golini Ward,Msulwa Dispensary,nqpogjIlKtQ,Msulwa Dispensary,11658,,Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,1
Kenya,Kilifi County,Kilifi South Sub County,Mtepeni Ward,Msumarini Dispensary,NTzu6NwxPed,Msumarini Dispensary,11659,,mACm1JUzeLT,MOH 731 Start ART_<1 HV03-016,Y18_HV03-016,1
Kenya,Kilifi County,Kilifi South Sub County,Mtepeni Ward,Msumarini Dispensary,NTzu6NwxPed,Msumarini Dispensary,11659,,zNCSlBKbS6d,MOH 731 Start ART_20-24 (F) HV03-023,Y18_HV03-023,1
Kenya,Kilifi County,Kilifi South Sub County,Mtepeni Ward,Msumarini Dispensary,NTzu6NwxPed,Msumarini Dispensary,11659,,Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,3
Kenya,Kilifi County,Kilifi South Sub County,Mtepeni Ward,Msumarini Dispensary,NTzu6NwxPed,Msumarini Dispensary,11659,,SCMKsiNj6c5,MOH 731 Start ART_25+(M) HV03-024,Y18_HV03-024,2
Kenya,Trans Nzoia County,Endebess Sub County,Endebess Ward,Mt Elgon National Park Dispensary,US2758TQo9n,Mt Elgon National Park Dispensary,15240,,LC2OqnUC5Sn,MOH 731 Start ART_10-14(M) HV03-018,Y18_HV03-018,1
Kenya,Trans Nzoia County,Endebess Sub County,Endebess Ward,Mt Elgon National Park Dispensary,US2758TQo9n,Mt Elgon National Park Dispensary,15240,,DaNcGZnkclz,MOH 731 Start ART_15-19 (F) HV03-021,Y18_HV03-021,1
Kenya,Trans Nzoia County,Endebess Sub County,Endebess Ward,Mt Elgon National Park Dispensary,US2758TQo9n,Mt Elgon National Park Dispensary,15240,,zNCSlBKbS6d,MOH 731 Start ART_20-24 (F) HV03-023,Y18_HV03-023,2
Kenya,Trans Nzoia County,Endebess Sub County,Endebess Ward,Mt Elgon National Park Dispensary,US2758TQo9n,Mt Elgon National Park Dispensary,15240,,Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,6
Kenya,Trans Nzoia County,Endebess Sub County,Endebess Ward,Mt Elgon National Park Dispensary,US2758TQo9n,Mt Elgon National Park Dispensary,15240,,SCMKsiNj6c5,MOH 731 Start ART_25+(M) HV03-024,Y18_HV03-024,3
Kenya,Bungoma County,Mt Elgon Sub County,Elgon Ward,Mt Elgon Sub County Hospital,x0iSqHsozPd,Mt Elgon Sub County Hospital,16025,,mACm1JUzeLT,MOH 731 Start ART_<1 HV03-016,Y18_HV03-016,1
Kenya,Bungoma County,Mt Elgon Sub County,Elgon Ward,Mt Elgon Sub County Hospital,x0iSqHsozPd,Mt Elgon Sub County Hospital,16025,,Hbc2qRi0U5x,MOH 731 Start ART_1-9 HV03-017,Y18_HV03-017,3
Kenya,Bungoma County,Mt Elgon Sub County,Elgon Ward,Mt Elgon Sub County Hospital,x0iSqHsozPd,Mt Elgon Sub County Hospital,16025,,DaNcGZnkclz,MOH 731 Start ART_15-19 (F) HV03-021,Y18_HV03-021,4
Kenya,Bungoma County,Mt Elgon Sub County,Elgon Ward,Mt Elgon Sub County Hospital,x0iSqHsozPd,Mt Elgon Sub County Hospital,16025,,zNCSlBKbS6d,MOH 731 Start ART_20-24 (F) HV03-023,Y18_HV03-023,5
Kenya,Bungoma County,Mt Elgon Sub County,Elgon Ward,Mt Elgon Sub County Hospital,x0iSqHsozPd,Mt Elgon Sub County Hospital,16025,,Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,27
Kenya,Bungoma County,Mt Elgon Sub County,Elgon Ward,Mt Elgon Sub County Hospital,x0iSqHsozPd,Mt Elgon Sub County Hospital,16025,,SCMKsiNj6c5,MOH 731 Start ART_25+(M) HV03-024,Y18_HV03-024,16
Kenya,Kirinyaga County,Kirinyaga Central Sub County,Kerugoya Ward,Mt Kenya (ACK) Hospital,EjGDFOdiRTy,Mt Kenya (ACK) Hospital,10738,,Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,7
Kenya,Kirinyaga County,Kirinyaga Central Sub County,Kerugoya Ward,Mt Kenya (ACK) Hospital,EjGDFOdiRTy,Mt Kenya (ACK) Hospital,10738,,SCMKsiNj6c5,MOH 731 Start ART_25+(M) HV03-024,Y18_HV03-024,3
Kenya,Nyeri County,Nyeri Central Sub County,Kamakwa/Mukaro Ward,Mt Kenya Sub County Hospital,mdMk0zMyY5Y,Mt Kenya Sub County Hospital,10739,District Hospital,zNCSlBKbS6d,MOH 731 Start ART_20-24 (F) HV03-023,Y18_HV03-023,2
Kenya,Nyeri County,Nyeri Central Sub County,Kamakwa/Mukaro Ward,Mt Kenya Sub County Hospital,mdMk0zMyY5Y,Mt Kenya Sub County Hospital,10739,District Hospital,Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,14
Kenya,Nyeri County,Nyeri Central Sub County,Kamakwa/Mukaro Ward,Mt Kenya Sub County Hospital,mdMk0zMyY5Y,Mt Kenya Sub County Hospital,10739,District Hospital,SCMKsiNj6c5,MOH 731 Start ART_25+(M) HV03-024,Y18_HV03-024,7
Kenya,Kwale County,Kinango Sub County,Kasemeni Ward,Mtaa Dispensary,Mi57MBhhiet,Mtaa Dispensary,11662,,Hbc2qRi0U5x,MOH 731 Start ART_1-9 HV03-017,Y18_HV03-017,1
Kenya,Kwale County,Kinango Sub County,Kasemeni Ward,Mtaa Dispensary,Mi57MBhhiet,Mtaa Dispensary,11662,,zNCSlBKbS6d,MOH 731 Start ART_20-24 (F) HV03-023,Y18_HV03-023,1
Kenya,Kwale County,Kinango Sub County,Kasemeni Ward,Mtaa Dispensary,Mi57MBhhiet,Mtaa Dispensary,11662,,Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,1
Kenya,Kwale County,Kinango Sub County,Kasemeni Ward,Mtaa Dispensary,Mi57MBhhiet,Mtaa Dispensary,11662,,SCMKsiNj6c5,MOH 731 Start ART_25+(M) HV03-024,Y18_HV03-024,1
Kenya,Kericho County,Kipkelion West Sub County,Kamasian Ward,Mtaragon Health Centre,mb35Hgy5bKe,Mtaragon Health Centre,15242,,zNCSlBKbS6d,MOH 731 Start ART_20-24 (F) HV03-023,Y18_HV03-023,2
Kenya,Kericho County,Kipkelion West Sub County,Kamasian Ward,Mtaragon Health Centre,mb35Hgy5bKe,Mtaragon Health Centre,15242,,Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,2
Kenya,Kericho County,Kipkelion West Sub County,Kamasian Ward,Mtaragon Health Centre,mb35Hgy5bKe,Mtaragon Health Centre,15242,,SCMKsiNj6c5,MOH 731 Start ART_25+(M) HV03-024,Y18_HV03-024,1
Kenya,Kilifi County,Kilifi South Sub County,Mtepeni Ward,Mtepeni Dispensary,B6rHrU256iw,Mtepeni Dispensary,11666,,Hbc2qRi0U5x,MOH 731 Start ART_1-9 HV03-017,Y18_HV03-017,2
Kenya,Kilifi County,Kilifi South Sub County,Mtepeni Ward,Mtepeni Dispensary,B6rHrU256iw,Mtepeni Dispensary,11666,,Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,2
Kenya,Makueni County,Kibwezi East Sub County,Mtito Andei Ward,Mtito Andei Sub County Hospital,UuRk6DvdifM,Mtito Andei Sub County Hospital,12547,,Hbc2qRi0U5x,MOH 731 Start ART_1-9 HV03-017,Y18_HV03-017,2
Kenya,Makueni County,Kibwezi East Sub County,Mtito Andei Ward,Mtito Andei Sub County Hospital,UuRk6DvdifM,Mtito Andei Sub County Hospital,12547,,DaNcGZnkclz,MOH 731 Start ART_15-19 (F) HV03-021,Y18_HV03-021,3
Kenya,Makueni County,Kibwezi East Sub County,Mtito Andei Ward,Mtito Andei Sub County Hospital,UuRk6DvdifM,Mtito Andei Sub County Hospital,12547,,yWkSi8L3qGm,MOH 731 Start ART_15-19(M) HV03-020,Y18_HV03-020,1
Kenya,Makueni County,Kibwezi East Sub County,Mtito Andei Ward,Mtito Andei Sub County Hospital,UuRk6DvdifM,Mtito Andei Sub County Hospital,12547,,zNCSlBKbS6d,MOH 731 Start ART_20-24 (F) HV03-023,Y18_HV03-023,4
Kenya,Makueni County,Kibwezi East Sub County,Mtito Andei Ward,Mtito Andei Sub County Hospital,UuRk6DvdifM,Mtito Andei Sub County Hospital,12547,,Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,14
Kenya,Makueni County,Kibwezi East Sub County,Mtito Andei Ward,Mtito Andei Sub County Hospital,UuRk6DvdifM,Mtito Andei Sub County Hospital,12547,,SCMKsiNj6c5,MOH 731 Start ART_25+(M) HV03-024,Y18_HV03-024,11
Kenya,Kilifi County,Kilifi North Sub County,Tezo Ward,Mtondia Dispensary,IBlqC33L7rn,Mtondia Dispensary,11667,,mACm1JUzeLT,MOH 731 Start ART_<1 HV03-016,Y18_HV03-016,1
Kenya,Kilifi County,Kilifi North Sub County,Tezo Ward,Mtondia Dispensary,IBlqC33L7rn,Mtondia Dispensary,11667,,Hbc2qRi0U5x,MOH 731 Start ART_1-9 HV03-017,Y18_HV03-017,1
Kenya,Kilifi County,Kilifi North Sub County,Tezo Ward,Mtondia Dispensary,IBlqC33L7rn,Mtondia Dispensary,11667,,LC2OqnUC5Sn,MOH 731 Start ART_10-14(M) HV03-018,Y18_HV03-018,1
Kenya,Kilifi County,Kilifi North Sub County,Tezo Ward,Mtondia Dispensary,IBlqC33L7rn,Mtondia Dispensary,11667,,DaNcGZnkclz,MOH 731 Start ART_15-19 (F) HV03-021,Y18_HV03-021,1
Kenya,Kilifi County,Kilifi North Sub County,Tezo Ward,Mtondia Dispensary,IBlqC33L7rn,Mtondia Dispensary,11667,,yWkSi8L3qGm,MOH 731 Start ART_15-19(M) HV03-020,Y18_HV03-020,1
Kenya,Kilifi County,Kilifi North Sub County,Tezo Ward,Mtondia Dispensary,IBlqC33L7rn,Mtondia Dispensary,11667,,zNCSlBKbS6d,MOH 731 Start ART_20-24 (F) HV03-023,Y18_HV03-023,2
Kenya,Kilifi County,Kilifi North Sub County,Tezo Ward,Mtondia Dispensary,IBlqC33L7rn,Mtondia Dispensary,11667,,K59f8nZ5vhy,MOH 731 Start ART_20-24(M) HV03-022,Y18_HV03-022,1
Kenya,Kilifi County,Kilifi North Sub County,Tezo Ward,Mtondia Dispensary,IBlqC33L7rn,Mtondia Dispensary,11667,,Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,17
Kenya,Kilifi County,Kilifi North Sub County,Tezo Ward,Mtondia Dispensary,IBlqC33L7rn,Mtondia Dispensary,11667,,SCMKsiNj6c5,MOH 731 Start ART_25+(M) HV03-024,Y18_HV03-024,8
Kenya,Kilifi County,Kilifi North Sub County,Tezo Ward,Mtondia Medical Clinic,Um0p6ZhwWFP,Mtondia Medical Clinic,11668,,Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,4
Kenya,Kilifi County,Kilifi North Sub County,Tezo Ward,Mtondia Medical Clinic,Um0p6ZhwWFP,Mtondia Medical Clinic,11668,,SCMKsiNj6c5,MOH 731 Start ART_25+(M) HV03-024,Y18_HV03-024,1
Kenya,Mombasa County,Likoni Sub County,Mtongwe Ward,Mtongwe Dispensary,jCgLoLmPlKC,Mtongwe Dispensary,11669,,Hbc2qRi0U5x,MOH 731 Start ART_1-9 HV03-017,Y18_HV03-017,2
Kenya,Mombasa County,Likoni Sub County,Mtongwe Ward,Mtongwe Dispensary,jCgLoLmPlKC,Mtongwe Dispensary,11669,,LC2OqnUC5Sn,MOH 731 Start ART_10-14(M) HV03-018,Y18_HV03-018,1
Kenya,Mombasa County,Likoni Sub County,Mtongwe Ward,Mtongwe Dispensary,jCgLoLmPlKC,Mtongwe Dispensary,11669,,DaNcGZnkclz,MOH 731 Start ART_15-19 (F) HV03-021,Y18_HV03-021,2
Kenya,Mombasa County,Likoni Sub County,Mtongwe Ward,Mtongwe Dispensary,jCgLoLmPlKC,Mtongwe Dispensary,11669,,zNCSlBKbS6d,MOH 731 Start ART_20-24 (F) HV03-023,Y18_HV03-023,4
Kenya,Mombasa County,Likoni Sub County,Mtongwe Ward,Mtongwe Dispensary,jCgLoLmPlKC,Mtongwe Dispensary,11669,,K59f8nZ5vhy,MOH 731 Start ART_20-24(M) HV03-022,Y18_HV03-022,1
Kenya,Mombasa County,Likoni Sub County,Mtongwe Ward,Mtongwe Dispensary,jCgLoLmPlKC,Mtongwe Dispensary,11669,,Nv4OkbdDvmm,MOH 731 Start ART_25+ (F) HV03-025,Y18_HV03-025,40
