orgunitlevel1,orgunitlevel2,orgunitlevel3,orgunitlevel4,orgunitlevel5,organisationunitid,organisationunitname,organisationunitcode,dataid,dataname,datacode,Total
Kenya,Trans Nzoia County,Kiminini Sub County,Nabiswa Ward,Matunda Sub County Hospital,ofrW88rUDJw,Matunda Sub County Hospital,16364,xMNhnyu7vm1,MOH 731 Positive_15-19(F) HV01-11,Y22_HV01-11,1
Kenya,Trans Nzoia County,Kiminini Sub County,Nabiswa Ward,Matunda Sub County Hospital,ofrW88rUDJw,Matunda Sub County Hospital,16364,oCFXmpol7D8,MOH 731 Positive_20-24(F) HV01-13,Y22_HV01-13,8
Kenya,Trans Nzoia County,Kiminini Sub County,Nabiswa Ward,Matunda Sub County Hospital,ofrW88rUDJw,Matunda Sub County Hospital,16364,F9OR49Lc1aR,MOH 731 Positive_20-24(M) HV01-12,Y18_HV01-22,3
Kenya,Trans Nzoia County,Kiminini Sub County,Nabiswa Ward,Matunda Sub County Hospital,ofrW88rUDJw,Matunda Sub County Hospital,16364,cBTa1jVzT8f,MOH 731 Positive_25+(F) HV01-15,Y22_HV01-15,32
Kenya,Trans Nzoia County,Kiminini Sub County,Nabiswa Ward,Matunda Sub County Hospital,ofrW88rUDJw,Matunda Sub County Hospital,16364,J4vNm7YEkdj,MOH 731 Positive_25+(M) HV01-14,Y22_HV01-14,15
Kenya,Kakamega County,Likuyani Sub County,Nzoia Ward,Matunda Sub County Hospital,iuatmqJAf90,Matunda Sub County Hospital,16008,du5RMT3aecB,MOH 731 Positive_1-9 HV01-17,Y18_HV01-17,1
Kenya,Kakamega County,Likuyani Sub County,Nzoia Ward,Matunda Sub County Hospital,iuatmqJAf90,Matunda Sub County Hospital,16008,xMNhnyu7vm1,MOH 731 Positive_15-19(F) HV01-11,Y22_HV01-11,1
Kenya,Kakamega County,Likuyani Sub County,Nzoia Ward,Matunda Sub County Hospital,iuatmqJAf90,Matunda Sub County Hospital,16008,oCFXmpol7D8,MOH 731 Positive_20-24(F) HV01-13,Y22_HV01-13,8
Kenya,Kakamega County,Likuyani Sub County,Nzoia Ward,Matunda Sub County Hospital,iuatmqJAf90,Matunda Sub County Hospital,16008,F9OR49Lc1aR,MOH 731 Positive_20-24(M) HV01-12,Y18_HV01-22,4
Kenya,Kakamega County,Likuyani Sub County,Nzoia Ward,Matunda Sub County Hospital,iuatmqJAf90,Matunda Sub County Hospital,16008,cBTa1jVzT8f,MOH 731 Positive_25+(F) HV01-15,Y22_HV01-15,13
Kenya,Kakamega County,Likuyani Sub County,Nzoia Ward,Matunda Sub County Hospital,iuatmqJAf90,Matunda Sub County Hospital,16008,J4vNm7YEkdj,MOH 731 Positive_25+(M) HV01-14,Y22_HV01-14,7
Kenya,Kakamega County,Matungu Sub County,Mayoni Ward,Matungu Sub County Hospital,MdJ4Zb1k9o6,Matungu Sub County Hospital,16037,du5RMT3aecB,MOH 731 Positive_1-9 HV01-17,Y18_HV01-17,3
Kenya,Kakamega County,Matungu Sub County,Mayoni Ward,Matungu Sub County Hospital,MdJ4Zb1k9o6,Matungu Sub County Hospital,16037,wu0ITFRjUzF,MOH 731 Positive_10-14(F) HV01-09,Y22_HV01-09,1
Kenya,Kakamega County,Matungu Sub County,Mayoni Ward,Matungu Sub County Hospital,MdJ4Zb1k9o6,Matungu Sub County Hospital,16037,D9YwtS6RhQ1,MOH 731 Positive_10-14(M) HV01-08,Y22_HV01-08,2
Kenya,Kakamega County,Matungu Sub County,Mayoni Ward,Matungu Sub County Hospital,MdJ4Zb1k9o6,Matungu Sub County Hospital,16037,xMNhnyu7vm1,MOH 731 Positive_15-19(F) HV01-11,Y22_HV01-11,3
Kenya,Kakamega County,Matungu Sub County,Mayoni Ward,Matungu Sub County Hospital,MdJ4Zb1k9o6,Matungu Sub County Hospital,16037,oCFXmpol7D8,MOH 731 Positive_20-24(F) HV01-13,Y22_HV01-13,18
Kenya,Kakamega County,Matungu Sub County,Mayoni Ward,Matungu Sub County Hospital,MdJ4Zb1k9o6,Matungu Sub County Hospital,16037,F9OR49Lc1aR,MOH 731 Positive_20-24(M) HV01-12,Y18_HV01-22,1
Kenya,Kakamega County,Matungu Sub County,Mayoni Ward,Matungu Sub County Hospital,MdJ4Zb1k9o6,Matungu Sub County Hospital,16037,cBTa1jVzT8f,MOH 731 Positive_25+(F) HV01-15,Y22_HV01-15,45
Kenya,Kakamega County,Matungu Sub County,Mayoni Ward,Matungu Sub County Hospital,MdJ4Zb1k9o6,Matungu Sub County Hospital,16037,J4vNm7YEkdj,MOH 731 Positive_25+(M) HV01-14,Y22_HV01-14,27
Kenya,Machakos County,Matungulu Sub County,Matungulu East Ward,Matungulu Health Centre,KKCH0q292Wz,Matungulu Health Centre,16439,xMNhnyu7vm1,MOH 731 Positive_15-19(F) HV01-11,Y22_HV01-11,3
Kenya,Machakos County,Matungulu Sub County,Matungulu East Ward,Matungulu Health Centre,KKCH0q292Wz,Matungulu Health Centre,16439,oCFXmpol7D8,MOH 731 Positive_20-24(F) HV01-13,Y22_HV01-13,2
Kenya,Machakos County,Matungulu Sub County,Matungulu East Ward,Matungulu Health Centre,KKCH0q292Wz,Matungulu Health Centre,16439,F9OR49Lc1aR,MOH 731 Positive_20-24(M) HV01-12,Y18_HV01-22,1
Kenya,Machakos County,Matungulu Sub County,Matungulu East Ward,Matungulu Health Centre,KKCH0q292Wz,Matungulu Health Centre,16439,cBTa1jVzT8f,MOH 731 Positive_25+(F) HV01-15,Y22_HV01-15,7
Kenya,Machakos County,Matungulu Sub County,Matungulu East Ward,Matungulu Health Centre,KKCH0q292Wz,Matungulu Health Centre,16439,J4vNm7YEkdj,MOH 731 Positive_25+(M) HV01-14,Y22_HV01-14,7
Kenya,Machakos County,Matungulu Sub County,Tala Ward,Matungulu Medical Centre,pvJMfkaYAoy,Matungulu Medical Centre,18292,J4vNm7YEkdj,MOH 731 Positive_25+(M) HV01-14,Y22_HV01-14,2
Kenya,Nyandarua County,Olkalou Sub County,Rurii Ward,Matura Dispensary,NMKZChUR9qa,Matura Dispensary,26850,cBTa1jVzT8f,MOH 731 Positive_25+(F) HV01-15,Y22_HV01-15,1
Kenya,Nyandarua County,Olkalou Sub County,Rurii Ward,Matura Dispensary,NMKZChUR9qa,Matura Dispensary,26850,J4vNm7YEkdj,MOH 731 Positive_25+(M) HV01-14,Y22_HV01-14,1
Kenya,Kakamega County,Lugari Sub County,Lwandeti Ward,Maturu Dispensary,ilI3ROaTEuf,Maturu Dispensary,16009,du5RMT3aecB,MOH 731 Positive_1-9 HV01-17,Y18_HV01-17,2
Kenya,Kakamega County,Lugari Sub County,Lwandeti Ward,Maturu Dispensary,ilI3ROaTEuf,Maturu Dispensary,16009,xMNhnyu7vm1,MOH 731 Positive_15-19(F) HV01-11,Y22_HV01-11,2
Kenya,Kakamega County,Lugari Sub County,Lwandeti Ward,Maturu Dispensary,ilI3ROaTEuf,Maturu Dispensary,16009,oCFXmpol7D8,MOH 731 Positive_20-24(F) HV01-13,Y22_HV01-13,9
Kenya,Kakamega County,Lugari Sub County,Lwandeti Ward,Maturu Dispensary,ilI3ROaTEuf,Maturu Dispensary,16009,cBTa1jVzT8f,MOH 731 Positive_25+(F) HV01-15,Y22_HV01-15,17
Kenya,Kakamega County,Lugari Sub County,Lwandeti Ward,Maturu Dispensary,ilI3ROaTEuf,Maturu Dispensary,16009,J4vNm7YEkdj,MOH 731 Positive_25+(M) HV01-14,Y22_HV01-14,8
Kenya,Nyamira County,Borabu Sub County,Nyansiongo Ward,Matutu Dispensary,c3Sw12ouZgJ,Matutu Dispensary,13794,J4vNm7YEkdj,MOH 731 Positive_25+(M) HV01-14,Y22_HV01-14,1
Kenya,Nakuru County,Nakuru West Sub County,Kaptembwo Ward,Matutu Medical Clinic,M20xmMfvocG,Matutu Medical Clinic,18379,J4vNm7YEkdj,MOH 731 Positive_25+(M) HV01-14,Y22_HV01-14,1
Kenya,Machakos County,Yatta Sub County,Matuu Ward,Matuu District Hospital,ZYwmqGDRgY5,Matuu District Hospital,12488,du5RMT3aecB,MOH 731 Positive_1-9 HV01-17,Y18_HV01-17,2
Kenya,Machakos County,Yatta Sub County,Matuu Ward,Matuu District Hospital,ZYwmqGDRgY5,Matuu District Hospital,12488,D9YwtS6RhQ1,MOH 731 Positive_10-14(M) HV01-08,Y22_HV01-08,3
Kenya,Machakos County,Yatta Sub County,Matuu Ward,Matuu District Hospital,ZYwmqGDRgY5,Matuu District Hospital,12488,xMNhnyu7vm1,MOH 731 Positive_15-19(F) HV01-11,Y22_HV01-11,4
Kenya,Machakos County,Yatta Sub County,Matuu Ward,Matuu District Hospital,ZYwmqGDRgY5,Matuu District Hospital,12488,kLXGWRLzCAw,MOH 731 Positive_15-19(M) HV01-10,Y22_HV01-10,1
Kenya,Machakos County,Yatta Sub County,Matuu Ward,Matuu District Hospital,ZYwmqGDRgY5,Matuu District Hospital,12488,oCFXmpol7D8,MOH 731 Positive_20-24(F) HV01-13,Y22_HV01-13,18
Kenya,Machakos County,Yatta Sub County,Matuu Ward,Matuu District Hospital,ZYwmqGDRgY5,Matuu District Hospital,12488,F9OR49Lc1aR,MOH 731 Positive_20-24(M) HV01-12,Y18_HV01-22,2
Kenya,Machakos County,Yatta Sub County,Matuu Ward,Matuu District Hospital,ZYwmqGDRgY5,Matuu District Hospital,12488,cBTa1jVzT8f,MOH 731 Positive_25+(F) HV01-15,Y22_HV01-15,64
Kenya,Machakos County,Yatta Sub County,Matuu Ward,Matuu District Hospital,ZYwmqGDRgY5,Matuu District Hospital,12488,J4vNm7YEkdj,MOH 731 Positive_25+(M) HV01-14,Y22_HV01-14,50
Kenya,Machakos County,Yatta Sub County,Matuu Ward,Matuu Mission Health Centre,evV553fu7J8,Matuu Mission Health Centre,12489,du5RMT3aecB,MOH 731 Positive_1-9 HV01-17,Y18_HV01-17,1
Kenya,Machakos County,Yatta Sub County,Matuu Ward,Matuu Mission Health Centre,evV553fu7J8,Matuu Mission Health Centre,12489,kLXGWRLzCAw,MOH 731 Positive_15-19(M) HV01-10,Y22_HV01-10,1
Kenya,Machakos County,Yatta Sub County,Matuu Ward,Matuu Mission Health Centre,evV553fu7J8,Matuu Mission Health Centre,12489,oCFXmpol7D8,MOH 731 Positive_20-24(F) HV01-13,Y22_HV01-13,3
Kenya,Machakos County,Yatta Sub County,Matuu Ward,Matuu Mission Health Centre,evV553fu7J8,Matuu Mission Health Centre,12489,F9OR49Lc1aR,MOH 731 Positive_20-24(M) HV01-12,Y18_HV01-22,1
Kenya,Machakos County,Yatta Sub County,Matuu Ward,Matuu Mission Health Centre,evV553fu7J8,Matuu Mission Health Centre,12489,cBTa1jVzT8f,MOH 731 Positive_25+(F) HV01-15,Y22_HV01-15,18
Kenya,Machakos County,Yatta Sub County,Matuu Ward,Matuu Mission Health Centre,evV553fu7J8,Matuu Mission Health Centre,12489,J4vNm7YEkdj,MOH 731 Positive_25+(M) HV01-14,Y22_HV01-14,9
Kenya,Nakuru County,Njoro Sub County,Mau Narok Ward,Mau Narok Health Centre,FJLwPzKpxiy,Mau Narok Health Centre,15156,du5RMT3aecB,MOH 731 Positive_1-9 HV01-17,Y18_HV01-17,9
Kenya,Nakuru County,Njoro Sub County,Mau Narok Ward,Mau Narok Health Centre,FJLwPzKpxiy,Mau Narok Health Centre,15156,D9YwtS6RhQ1,MOH 731 Positive_10-14(M) HV01-08,Y22_HV01-08,1
Kenya,Nakuru County,Njoro Sub County,Mau Narok Ward,Mau Narok Health Centre,FJLwPzKpxiy,Mau Narok Health Centre,15156,xMNhnyu7vm1,MOH 731 Positive_15-19(F) HV01-11,Y22_HV01-11,1
Kenya,Nakuru County,Njoro Sub County,Mau Narok Ward,Mau Narok Health Centre,FJLwPzKpxiy,Mau Narok Health Centre,15156,oCFXmpol7D8,MOH 731 Positive_20-24(F) HV01-13,Y22_HV01-13,8
Kenya,Nakuru County,Njoro Sub County,Mau Narok Ward,Mau Narok Health Centre,FJLwPzKpxiy,Mau Narok Health Centre,15156,cBTa1jVzT8f,MOH 731 Positive_25+(F) HV01-15,Y22_HV01-15,36
Kenya,Nakuru County,Njoro Sub County,Mau Narok Ward,Mau Narok Health Centre,FJLwPzKpxiy,Mau Narok Health Centre,15156,J4vNm7YEkdj,MOH 731 Positive_25+(M) HV01-14,Y22_HV01-14,27
Kenya,Meru County,Igembe South Sub County,Maua Ward,Maua Cottage,IQYewgX95nr,Maua Cottage,12491,oCFXmpol7D8,MOH 731 Positive_20-24(F) HV01-13,Y22_HV01-13,1
Kenya,Meru County,Igembe South Sub County,Maua Ward,Maua Cottage,IQYewgX95nr,Maua Cottage,12491,F9OR49Lc1aR,MOH 731 Positive_20-24(M) HV01-12,Y18_HV01-22,1
Kenya,Meru County,Igembe South Sub County,Maua Ward,Maua Cottage,IQYewgX95nr,Maua Cottage,12491,cBTa1jVzT8f,MOH 731 Positive_25+(F) HV01-15,Y22_HV01-15,1
Kenya,Meru County,Igembe South Sub County,Maua Ward,Maua Cottage,IQYewgX95nr,Maua Cottage,12491,J4vNm7YEkdj,MOH 731 Positive_25+(M) HV01-14,Y22_HV01-14,7
Kenya,Meru County,Igembe South Sub County,Maua Ward,Maua Methodist Hospital,pnELrefcHxQ,Maua Methodist Hospital,12492,du5RMT3aecB,MOH 731 Positive_1-9 HV01-17,Y18_HV01-17,1
Kenya,Meru County,Igembe South Sub County,Maua Ward,Maua Methodist Hospital,pnELrefcHxQ,Maua Methodist Hospital,12492,wu0ITFRjUzF,MOH 731 Positive_10-14(F) HV01-09,Y22_HV01-09,1
Kenya,Meru County,Igembe South Sub County,Maua Ward,Maua Methodist Hospital,pnELrefcHxQ,Maua Methodist Hospital,12492,D9YwtS6RhQ1,MOH 731 Positive_10-14(M) HV01-08,Y22_HV01-08,1
Kenya,Meru County,Igembe South Sub County,Maua Ward,Maua Methodist Hospital,pnELrefcHxQ,Maua Methodist Hospital,12492,xMNhnyu7vm1,MOH 731 Positive_15-19(F) HV01-11,Y22_HV01-11,3
Kenya,Meru County,Igembe South Sub County,Maua Ward,Maua Methodist Hospital,pnELrefcHxQ,Maua Methodist Hospital,12492,kLXGWRLzCAw,MOH 731 Positive_15-19(M) HV01-10,Y22_HV01-10,2
Kenya,Meru County,Igembe South Sub County,Maua Ward,Maua Methodist Hospital,pnELrefcHxQ,Maua Methodist Hospital,12492,oCFXmpol7D8,MOH 731 Positive_20-24(F) HV01-13,Y22_HV01-13,7
Kenya,Meru County,Igembe South Sub County,Maua Ward,Maua Methodist Hospital,pnELrefcHxQ,Maua Methodist Hospital,12492,F9OR49Lc1aR,MOH 731 Positive_20-24(M) HV01-12,Y18_HV01-22,1
Kenya,Meru County,Igembe South Sub County,Maua Ward,Maua Methodist Hospital,pnELrefcHxQ,Maua Methodist Hospital,12492,cBTa1jVzT8f,MOH 731 Positive_25+(F) HV01-15,Y22_HV01-15,35
Kenya,Meru County,Igembe South Sub County,Maua Ward,Maua Methodist Hospital,pnELrefcHxQ,Maua Methodist Hospital,12492,J4vNm7YEkdj,MOH 731 Positive_25+(M) HV01-14,Y22_HV01-14,29
Kenya,Nakuru County,Njoro Sub County,Mauche Ward,Mauche Dispensary,Cm3cjBE7D8g,Mauche Dispensary,15159,cBTa1jVzT8f,MOH 731 Positive_25+(F) HV01-15,Y22_HV01-15,3
Kenya,Taita Taveta County,Voi Sub County,Marungu Ward,Maungu Model Health Centre,OTwG6MsbpwJ,Maungu Model Health Centre,18858,oCFXmpol7D8,MOH 731 Positive_20-24(F) HV01-13,Y22_HV01-13,3
Kenya,Taita Taveta County,Voi Sub County,Marungu Ward,Maungu Model Health Centre,OTwG6MsbpwJ,Maungu Model Health Centre,18858,cBTa1jVzT8f,MOH 731 Positive_25+(F) HV01-15,Y22_HV01-15,9
Kenya,Taita Taveta County,Voi Sub County,Marungu Ward,Maungu Model Health Centre,OTwG6MsbpwJ,Maungu Model Health Centre,18858,J4vNm7YEkdj,MOH 731 Positive_25+(M) HV01-14,Y22_HV01-14,3
Kenya,Narok County,Narok South Sub County,Loita Ward,Mausa Dispensary,sQB4Vw5Mo68,Mausa Dispensary,21128,xMNhnyu7vm1,MOH 731 Positive_15-19(F) HV01-11,Y22_HV01-11,1
Kenya,Narok County,Narok South Sub County,Loita Ward,Mausa Dispensary,sQB4Vw5Mo68,Mausa Dispensary,21128,cBTa1jVzT8f,MOH 731 Positive_25+(F) HV01-15,Y22_HV01-15,4
Kenya,Narok County,Narok South Sub County,Loita Ward,Mausa Dispensary,sQB4Vw5Mo68,Mausa Dispensary,21128,J4vNm7YEkdj,MOH 731 Positive_25+(M) HV01-14,Y22_HV01-14,2
Kenya,Kakamega County,Lugari Sub County,Mautuma Ward,Mautuma Sub County Hospital,s7kF3iHFhmi,Mautuma Sub County Hospital,16010,du5RMT3aecB,MOH 731 Positive_1-9 HV01-17,Y18_HV01-17,3
Kenya,Kakamega County,Lugari Sub County,Mautuma Ward,Mautuma Sub County Hospital,s7kF3iHFhmi,Mautuma Sub County Hospital,16010,wu0ITFRjUzF,MOH 731 Positive_10-14(F) HV01-09,Y22_HV01-09,1
Kenya,Kakamega County,Lugari Sub County,Mautuma Ward,Mautuma Sub County Hospital,s7kF3iHFhmi,Mautuma Sub County Hospital,16010,xMNhnyu7vm1,MOH 731 Positive_15-19(F) HV01-11,Y22_HV01-11,1
Kenya,Kakamega County,Lugari Sub County,Mautuma Ward,Mautuma Sub County Hospital,s7kF3iHFhmi,Mautuma Sub County Hospital,16010,oCFXmpol7D8,MOH 731 Positive_20-24(F) HV01-13,Y22_HV01-13,6
Kenya,Kakamega County,Lugari Sub County,Mautuma Ward,Mautuma Sub County Hospital,s7kF3iHFhmi,Mautuma Sub County Hospital,16010,cBTa1jVzT8f,MOH 731 Positive_25+(F) HV01-15,Y22_HV01-15,13
Kenya,Kakamega County,Lugari Sub County,Mautuma Ward,Mautuma Sub County Hospital,s7kF3iHFhmi,Mautuma Sub County Hospital,16010,J4vNm7YEkdj,MOH 731 Positive_25+(M) HV01-14,Y22_HV01-14,7
Kenya,Makueni County,Makueni Sub County,Mavindini Ward,Mavindini Health Centre,My8F17h7hXs,Mavindini Health Centre,12493,du5RMT3aecB,MOH 731 Positive_1-9 HV01-17,Y18_HV01-17,1
Kenya,Makueni County,Makueni Sub County,Mavindini Ward,Mavindini Health Centre,My8F17h7hXs,Mavindini Health Centre,12493,wu0ITFRjUzF,MOH 731 Positive_10-14(F) HV01-09,Y22_HV01-09,1
Kenya,Makueni County,Makueni Sub County,Mavindini Ward,Mavindini Health Centre,My8F17h7hXs,Mavindini Health Centre,12493,oCFXmpol7D8,MOH 731 Positive_20-24(F) HV01-13,Y22_HV01-13,2
Kenya,Makueni County,Makueni Sub County,Mavindini Ward,Mavindini Health Centre,My8F17h7hXs,Mavindini Health Centre,12493,F9OR49Lc1aR,MOH 731 Positive_20-24(M) HV01-12,Y18_HV01-22,1
Kenya,Makueni County,Makueni Sub County,Mavindini Ward,Mavindini Health Centre,My8F17h7hXs,Mavindini Health Centre,12493,cBTa1jVzT8f,MOH 731 Positive_25+(F) HV01-15,Y22_HV01-15,11
Kenya,Makueni County,Makueni Sub County,Mavindini Ward,Mavindini Health Centre,My8F17h7hXs,Mavindini Health Centre,12493,J4vNm7YEkdj,MOH 731 Positive_25+(M) HV01-14,Y22_HV01-14,4
Kenya,Kwale County,Samburu Sub County,Mwavumbo Ward,Mavirivirini Dispensary,LBMVkiN6Sgm,Mavirivirini Dispensary,21834,cBTa1jVzT8f,MOH 731 Positive_25+(F) HV01-15,Y22_HV01-15,1
Kenya,Makueni County,Kilome Sub County,Kima Kiu/Kalanzoni Ward,Mavivye Model Health Centre,N41yfPxtAlL,Mavivye Model Health Centre,17256,cBTa1jVzT8f,MOH 731 Positive_25+(F) HV01-15,Y22_HV01-15,5
Kenya,Makueni County,Kilome Sub County,Kima Kiu/Kalanzoni Ward,Mavivye Model Health Centre,N41yfPxtAlL,Mavivye Model Health Centre,17256,J4vNm7YEkdj,MOH 731 Positive_25+(M) HV01-14,Y22_HV01-14,1
Kenya,Machakos County,Athi River Sub County,Athi River Ward,Mavoko Level 4 Hospital,bHv5fWNPV64,Mavoko Level 4 Hospital,11936,du5RMT3aecB,MOH 731 Positive_1-9 HV01-17,Y18_HV01-17,1
Kenya,Machakos County,Athi River Sub County,Athi River Ward,Mavoko Level 4 Hospital,bHv5fWNPV64,Mavoko Level 4 Hospital,11936,D9YwtS6RhQ1,MOH 731 Positive_10-14(M) HV01-08,Y22_HV01-08,1
Kenya,Machakos County,Athi River Sub County,Athi River Ward,Mavoko Level 4 Hospital,bHv5fWNPV64,Mavoko Level 4 Hospital,11936,xMNhnyu7vm1,MOH 731 Positive_15-19(F) HV01-11,Y22_HV01-11,5
Kenya,Machakos County,Athi River Sub County,Athi River Ward,Mavoko Level 4 Hospital,bHv5fWNPV64,Mavoko Level 4 Hospital,11936,oCFXmpol7D8,MOH 731 Positive_20-24(F) HV01-13,Y22_HV01-13,15
Kenya,Machakos County,Athi River Sub County,Athi River Ward,Mavoko Level 4 Hospital,bHv5fWNPV64,Mavoko Level 4 Hospital,11936,F9OR49Lc1aR,MOH 731 Positive_20-24(M) HV01-12,Y18_HV01-22,1
Kenya,Machakos County,Athi River Sub County,Athi River Ward,Mavoko Level 4 Hospital,bHv5fWNPV64,Mavoko Level 4 Hospital,11936,cBTa1jVzT8f,MOH 731 Positive_25+(F) HV01-15,Y22_HV01-15,91
Kenya,Machakos County,Athi River Sub County,Athi River Ward,Mavoko Level 4 Hospital,bHv5fWNPV64,Mavoko Level 4 Hospital,11936,J4vNm7YEkdj,MOH 731 Positive_25+(M) HV01-14,Y22_HV01-14,42
Kenya,Machakos County,Athi River Sub County,Athi River Ward,Mavoko Medical Clinic,bofJCK2ECq2,Mavoko Medical Clinic,12494,J4vNm7YEkdj,MOH 731 Positive_25+(M) HV01-14,Y22_HV01-14,1
Kenya,Kilifi County,Kilifi North Sub County,Mnarani Ward,Mavueni Dispensary,IcAY6Oco0YH,Mavueni Dispensary,18482,cBTa1jVzT8f,MOH 731 Positive_25+(F) HV01-15,Y22_HV01-15,4
Kenya,Kilifi County,Kilifi North Sub County,Mnarani Ward,Mavueni Dispensary,IcAY6Oco0YH,Mavueni Dispensary,18482,J4vNm7YEkdj,MOH 731 Positive_25+(M) HV01-14,Y22_HV01-14,1
Kenya,Homa Bay County,Karachuonyo Sub County,Wang'chieng Ward,Mawego Health Centre,nmHHcE1kOsS,Mawego Health Centre,13795,xMNhnyu7vm1,MOH 731 Positive_15-19(F) HV01-11,Y22_HV01-11,1
Kenya,Homa Bay County,Karachuonyo Sub County,Wang'chieng Ward,Mawego Health Centre,nmHHcE1kOsS,Mawego Health Centre,13795,oCFXmpol7D8,MOH 731 Positive_20-24(F) HV01-13,Y22_HV01-13,6
Kenya,Homa Bay County,Karachuonyo Sub County,Wang'chieng Ward,Mawego Health Centre,nmHHcE1kOsS,Mawego Health Centre,13795,F9OR49Lc1aR,MOH 731 Positive_20-24(M) HV01-12,Y18_HV01-22,1
Kenya,Homa Bay County,Karachuonyo Sub County,Wang'chieng Ward,Mawego Health Centre,nmHHcE1kOsS,Mawego Health Centre,13795,cBTa1jVzT8f,MOH 731 Positive_25+(F) HV01-15,Y22_HV01-15,12
Kenya,Homa Bay County,Karachuonyo Sub County,Wang'chieng Ward,Mawego Health Centre,nmHHcE1kOsS,Mawego Health Centre,13795,J4vNm7YEkdj,MOH 731 Positive_25+(M) HV01-14,Y22_HV01-14,9
Kenya,Machakos County,Mwala Sub County,Makutano/Mwala Ward,Maweli Dispensary,Yv4oL6SQd0A,Maweli Dispensary,12496,cBTa1jVzT8f,MOH 731 Positive_25+(F) HV01-15,Y22_HV01-15,2
Kenya,Mombasa County,Nyali Sub County,Mkomani Ward,Maweni CDF Dispensary,cDWVOPhvdMX,Maweni CDF Dispensary,17233,du5RMT3aecB,MOH 731 Positive_1-9 HV01-17,Y18_HV01-17,1
Kenya,Mombasa County,Nyali Sub County,Mkomani Ward,Maweni CDF Dispensary,cDWVOPhvdMX,Maweni CDF Dispensary,17233,oCFXmpol7D8,MOH 731 Positive_20-24(F) HV01-13,Y22_HV01-13,3
Kenya,Mombasa County,Nyali Sub County,Mkomani Ward,Maweni CDF Dispensary,cDWVOPhvdMX,Maweni CDF Dispensary,17233,cBTa1jVzT8f,MOH 731 Positive_25+(F) HV01-15,Y22_HV01-15,19
Kenya,Mombasa County,Nyali Sub County,Mkomani Ward,Maweni CDF Dispensary,cDWVOPhvdMX,Maweni CDF Dispensary,17233,J4vNm7YEkdj,MOH 731 Positive_25+(M) HV01-14,Y22_HV01-14,2
Kenya,Kilifi County,Malindi Sub County,Shella Ward,Maweni Community Clinic,GSMLIGa68Lp,Maweni Community Clinic,18302,cBTa1jVzT8f,MOH 731 Positive_25+(F) HV01-15,Y22_HV01-15,1
Kenya,Kajiado County,Kajiado East Sub County,Oloosirkon/Sholinke Ward,Mawepi Medical and VCT Centre,rsdEvozVRXa,Mawepi Medical and VCT Centre,15161,xMNhnyu7vm1,MOH 731 Positive_15-19(F) HV01-11,Y22_HV01-11,6
Kenya,Kajiado County,Kajiado East Sub County,Oloosirkon/Sholinke Ward,Mawepi Medical and VCT Centre,rsdEvozVRXa,Mawepi Medical and VCT Centre,15161,oCFXmpol7D8,MOH 731 Positive_20-24(F) HV01-13,Y22_HV01-13,1
Kenya,Kajiado County,Kajiado East Sub County,Oloosirkon/Sholinke Ward,Mawepi Medical and VCT Centre,rsdEvozVRXa,Mawepi Medical and VCT Centre,15161,cBTa1jVzT8f,MOH 731 Positive_25+(F) HV01-15,Y22_HV01-15,1
Kenya,Kajiado County,Kajiado East Sub County,Oloosirkon/Sholinke Ward,Mawepi Medical and VCT Centre,rsdEvozVRXa,Mawepi Medical and VCT Centre,15161,J4vNm7YEkdj,MOH 731 Positive_25+(M) HV01-14,Y22_HV01-14,5
Kenya,Siaya County,Bondo Sub County,North Sakwa Ward,Mawere Dispensary,q2YkoU00i0A,Mawere Dispensary,13796,du5RMT3aecB,MOH 731 Positive_1-9 HV01-17,Y18_HV01-17,2
Kenya,Siaya County,Bondo Sub County,North Sakwa Ward,Mawere Dispensary,q2YkoU00i0A,Mawere Dispensary,13796,oCFXmpol7D8,MOH 731 Positive_20-24(F) HV01-13,Y22_HV01-13,4
Kenya,Siaya County,Bondo Sub County,North Sakwa Ward,Mawere Dispensary,q2YkoU00i0A,Mawere Dispensary,13796,cBTa1jVzT8f,MOH 731 Positive_25+(F) HV01-15,Y22_HV01-15,9
Kenya,Siaya County,Bondo Sub County,North Sakwa Ward,Mawere Dispensary,q2YkoU00i0A,Mawere Dispensary,13796,J4vNm7YEkdj,MOH 731 Positive_25+(M) HV01-14,Y22_HV01-14,11
Kenya,Bungoma County,Kanduyi Sub County,Marakaru/Tuuti Ward,Mayanja Dispensary,Lmx5JKQupiP,Mayanja Dispensary,16489,du5RMT3aecB,MOH 731 Positive_1-9 HV01-17,Y18_HV01-17,2
Kenya,Bungoma County,Kanduyi Sub County,Marakaru/Tuuti Ward,Mayanja Dispensary,Lmx5JKQupiP,Mayanja Dispensary,16489,oCFXmpol7D8,MOH 731 Positive_20-24(F) HV01-13,Y22_HV01-13,6
Kenya,Bungoma County,Kanduyi Sub County,Marakaru/Tuuti Ward,Mayanja Dispensary,Lmx5JKQupiP,Mayanja Dispensary,16489,F9OR49Lc1aR,MOH 731 Positive_20-24(M) HV01-12,Y18_HV01-22,2
Kenya,Bungoma County,Kanduyi Sub County,Marakaru/Tuuti Ward,Mayanja Dispensary,Lmx5JKQupiP,Mayanja Dispensary,16489,cBTa1jVzT8f,MOH 731 Positive_25+(F) HV01-15,Y22_HV01-15,14
