organisationunitid,organisationunitname,organisationunitcode,dataid,dataname,datacode,Total
KK9ISvjjUvP,Rukala Model Health Centre,16095,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,43
JXcyxGXlL9O,Rumbiye Dispensary,16096,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,3
gWGorl4dyrC,Rusinga Island of Hope Humanist Health Centre,17594,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,13
bXn7IY2ZYMz,Rwambwa Sub-county Hospital,14063,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,24
m6zhE2pzHWO,Sabatia Sub County Hospital,16098,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,8
q9xXncCEGRK,Sacred Heart Dispensary,10988,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,18
iHIbDSA0diT,Sagala Health Centre,11764,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,3
cPU7gAlPGs7,Sagam Community Hospital,14064,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,1
IwDcBQwgbEg,Sango Dispensary,16100,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,1
INSq5Fh6r5M,Sango Naitiri Dispensary,17986,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,1
taNmXyxY87R,Sango Rota Health Centre,14066,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,26
XBVHcByduVe,Sayyida Fatimah Hospital,11774,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,2
Q1YHVG2A0U1,Sega Dispensary,14072,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,29
cTUAph4vjQ9,Seguton Dispensary,21600,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,2
Bn0sl3vh0qj,Seka Health Centre,14074,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,5
XzlKeCEvztb,Sekenani Health Centre,15541,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,1
tnPObrjA9RC,Sena Health Centre,14075,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,26
Wm51OW03KAk,Sengani Health centre,16440,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,4
JPLQJY4Eili,Sengera Health Centre,14076,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,3
TvQQht1n3MH,Serawongo Dispensary,14077,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,6
oIfTa0e3Og0,Serem Health Centre,16103,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,58
mcSGhLvIobz,Serem Health Centre (Aldai),15545,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,1
eDXfcHuxGxb,Sereolipi Health Centre,15547,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,1
MIJ54qWI6ky,Sex Workers Operation Project (Swop),13180,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,104
Tc8v3FlMk4Y,Sex Workers Outreach Program (Kibra),18176,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,47
amRQYjheywd,Shalom Community Hospital,12730,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,2
Zo2nZIsclv5,Shalom Community Hospital (Athi River),17979,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,130
UNbhlHZjMF2,Shamberere Health Centre,16105,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,6
q6kf6cxfaRK,Shauri Moyo Clinic,13184,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,1
GVzSIlzeDDx,Shelemba Dispensary,17120,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,9
y1jWd1Ug7ts,Shibwe Sub-County Hospital,16107,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,17
IDtVLOWs5dB,Shihalia Dispensary,16108,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,8
nNM3ZA9ErqU,Shikusa Health Centre,16112,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,2
erZvaDeCoQ3,Shimba Hills Health Centre,11787,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,903
xFwky80rnjq,Shimo La Tewa Annex GK Prison Dispensary,11393,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,23
el6wJ3PIq0h,Shining Hope for Communities Mathare Medical Clinic,,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,1
kbg8aYUzgUM,Shinyalu Model Health Centre,17596,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,14
cF9orSjuiaV,Shirikisho Health Centre,14078,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,32
HBsqa81tb5L,Shiru Health Centre,16117,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,58
fB3xG06tgRu,Shisaba Dispensary,16118,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,1
DN1DpNnTw3q,Shitsitswi Health Centre,16121,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,4
c6oal13vwWU,Shivanga Health Centre,16122,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,23
SQ7NgzUYOjt,SHOFCO Medical Clinic (Kibera),17650,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,41
hk7CLAgs5Hy,Shompole Health Centre,15560,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,10
b3yukBxVi1J,Siaya County Referral Hospital,14080,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,17
lVnCyawh28t,Siboti Model Health Centre,16124,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,16
MxwFljO9mmy,Sibuoche Dispensary,14082,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,30
UDjLzocKru9,Sifuyo Health centre,14084,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,21
z4pEZ9GMUj7,Sigomere Sub County Hospital,14085,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,41
MdNfM770c0k,Sigor Sub County  Hospital,15564,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,10
eH1iSu1tL6t,Sigoti Health Centre,14086,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,15
YLsrbfNIQuI,Sigowet Sub County Hospital,15568,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,133
BvSVueanUP2,Sikalame Dispensary,14087,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,3
H9dAKNepix7,Sikhendu Dispensary,20162,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,13
Q0oTmpiCXFG,Silaloni Dispensary,11794,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,3
LeiEBPdQtoW,Silibwet Dispensary (Bomet),15570,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,3
PoAHq41Wjsk,Silibwet Health Centre (Nyandaruawest),11009,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,12
R7ltdc1WXOJ,Simbi Kogembo Dispensary,14089,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,3
vEdQ4pcovmy,Simbiri Nanbell Health Centre,14090,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,1
bsWJDHxiuNB,Simenya Health Centre,14091,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,18
c6udqJED2EB,Sinoko Dispensary (Bungoma East),16126,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,94
PKZbcnRwCfc,Sinoko Dispensary (Likuyani),16127,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,5
eDnVQzkzc3B,Sio Port Sub County Hospital,16128,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,35
fFbd7D0gwb9,Siongiroi Health Centre,15587,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,41
ELjpUSFjC7d,Sirakaru Dispensary,17990,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,5
PJL0GkJnlST,Sirembe Dispensary,14093,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,5
V0PeLlQNL7w,Siriba Dispensary,14094,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,2
LM6YIpZduiU,Sirisia Sub County Hospital,16130,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,1
rXL6yhPOYnm,Sokoni Arcade VCT,13188,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,30
Gk01HeIfjsg,Sondu sub county Hospital,14096,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,32
sR008hvpu5e,Sony Medical Centre,14097,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,15
zwV7ekHDAwe,Sori Lakeside Nursing and Maternity Home,14098,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,23
YTqyEB3FYOe,Sosiot Health Centre,15617,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,47
zvWQ5tdZfKO,Sotik Health Centre,15619,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,9
KgodLsm367V,South B Police Band Dispensary,13144,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,3
QbU1gBuwzxH,Soy Health Centre,15623,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,754
ZLiupnhoyzT,Special Treatment Clinic,13193,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,24
Dsv44iuGboK,St Akidiva Memorial Hospital,14101,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,16
BNuAK6oLAp4,St Alice (EDARP) Dandora Clinic,18219,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,77
PJESmU1NFjO,St Ann Hospital,12743,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,46
xyqzLEu0jDE,St Assisi Sisters of Mary Immaculate Nursing Home,12745,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,10
AYsyVI9BxYn,St Barkita Dispensary Utawala,17723,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,9
JJHQ16uTrPX,St Camillus Mission Hospital,14103,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,52
ymVyoLJ8yId,St Catherine Napetet Dispensary,15634,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,61
hCCacTXjCYp,St Charles Lwanga Dispensary,11030,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,12
LhqVXAyAmeX,St Clare Bolo Health Centre,14104,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,37
IKD1KqSlD7j,St Clare Medical Centre,16137,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,2
ZKVebVoAh99,St Damiano Mission Hospital,16138,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,5
tTAHvMCQVS1,St Elizabeth Chiga Health Centre,14106,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,50
nXaMv9GOjWk,St Elizabeth Health Centre,15636,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,2
PvuLFowO5Cs,St Elizabeth Lwak Mission Health Centre,13739,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,5
SeLYvjWGi5f,St Francis Community Hospital,13202,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,26
TLYxOpSwSUe,St Jairus Hospital,21766,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,1
MCxYHCi7SKV,St Jane Nursing Home,16870,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,12
HiYExi21bCp,St John Hospital,13205,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,6
sFRSyKkdRWy,St John of God Hospital Tigania,12799,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,2
dQnlgfrAj7g,St Joseph (EDARP) Clinic,13207,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,101
zZ24uGJ3OVi,St Joseph Catholic Dispensary (Ruiru),11041,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,3
nI19Olg7c4G,St Joseph Hospital,15647,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,8
ojdsW3HFt5P,St Joseph Kavisuni Health Centre,16995,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,1
HogroB7g3v3,St Joseph Mission Dispensary Chumvini,18601,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,1
Oa3osQS1OkN,St Joseph Mission Hospital,14110,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,132
ZYF5HlmIFYp,St Joseph Mukasa Dispensary,13208,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,6
K9f6OavyAsf,St Joseph W Dispensary (Westlands),13209,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,9
iV6KcqpZpNP,St Joseph's Shelter of Hope,11817,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,16
Dpo1W5ZFOY0,St Lukes ( ACK) Nursing Home(Kaloleni),11818,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,37
rwxUyNVju1l,St Lukes Orthopaedic and Trauma Hospital,18776,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,4
BOcLXF8VIvK,St Mark Medical Clinic - Tala,16742,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,3
bX5nd5eRa7d,St Mark's Lela Health Centre,14118,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,28
Y9ozzrFMnYy,St Mary Health Centre (Kiserian),15652,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,34
nglM1rnUbDc,St Mary's Health Care,22554,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,1
Ohe5HjRN8PF,St Mary's Hospital,15654,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,29
Ohx8SxDgCfo,St Mary's Hospital (Mumias),16141,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,123
NGhrinWu2pY,St Mary's Kalokol Primary Health Care Programme,15656,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,37
uTKCtfaYGm3,St Mary's Kapsoya Dispensary,15655,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,143
chXwFzmckgz,St Mary's Mission Hospital,13218,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,27
tXopH4h3EtN,St Mary's Yala Dispensary,16418,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,13
yFn8SX1qQbG,St Monica Hospital,14120,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,12
Cpr8bbDF973,St Monica Hospital (Town Clinic),20836,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,27
gMhjxJKU9mM,St Monica Rapogi Hospital,14121,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,54
umZH5Ae9wN1,St Mulumba Mission Hospital,10765,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,27
Uzeho3ZhlQI,St Odilia's Dispensary,13221,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,1
qxRsPXiP9p4,St Orsola Mission Hospital,12769,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,18
bPtuj3SUxZm,St Patrick Kanamkemer Dispensary,15662,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,20
QDx1Cr19K3c,St Paul's Health Centre,14124,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,80
COpiQeVtvEL,St Pius Musoli Health Centre,16145,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,21
yE0YJfPxCUc,St Raphael's Clinic,17683,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,40
XzQQ1Kwv9lP,St Teresa Catholic Dispensary,11069,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,3
jNY1DdzbBDr,St Veronica EDARP Clinic,18409,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,94
dEPpmoSHG1v,St Vincent Catholic Clinic,13230,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,97
okndWT0Msuy,St. Ursula's Dispensary,15669,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,12
fUwtOHR3iUn,St.Mary's Ringa Health Centre,20364,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,38
LqjMvQa9FEg,St.Raphael Dispensary (Matisi),18515,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,52
yY09wUgxTvI,St.Scholastica Uzima Hospital,13246,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,23
zkY1vTT6ZhX,Star Maternity & Nursing Home,14129,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,8
bPtrtamWTmT,Suba Sub County Hospital,14130,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,123
Kw9qM5jwrK7,Suguta Marmar Health Centre,15682,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,3
r7hNHZYd4pj,Sumba Community Dispensary,14133,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,14
xKOxyxxlXk1,Suna Nursing and Maternity Home,14134,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,2
hcF52HKSsCR,Suna Rabuor Dispensary,14135,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,26
Sepsy4Bb35C,Suna Ragana Dispensary,14136,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,42
XgCDq1zkmPu,Sunga Dispensary,17175,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,11
t1Sit0KrbOb,Survivors Organization,29764,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,10
TfGXT6KZQ1C,Survivors Organization Clinic,21966,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,16
Pz39ORJFqm7,Swindon St Elizabeth Clinic,14138,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,1
R2rsYA67uem,SWOP Clinic Donholm,22349,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,34
iUoikQq3xgk,Swop Kawangware,19719,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,43
WF5Bjbhvqtq,Swop Korogocho,19271,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,25
NXAxSdZh6MD,SWOP Majengo clinic,28742,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,19
VgZpqrxhRPh,SWOP Thika Road VCT,18896,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,31
erge4sMabaa,Tabaka Mission Hospital,14139,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,23
QFr0QG0e4r6,Takawiri Dispensary,14140,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,2
Jp842VS9qqy,Tala Health Centre,17170,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,4
AXYL3o00Lq2,Tambach Sub-County Hospital,15703,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,495
yLBn5USmgz1,Tanaka Nursing Home,16149,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,12
syfJgdyBYs3,Tangulbei Sub county Hospital,15707,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,4
qThsoxvdyh3,Tarakwa Health centre,15710,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,14
hVc9GNgGPYF,Taru Dispensary,11838,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,1
bm5rOfK9Fwr,Tassia Health Centre,27815,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,2
Th9AM1s9wWU,Teens Watch (FSW) Centre,24818,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,9
GQH7f8V4V24,Teens Watch Centre,21404,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,5
Ofg6EXpIiv1,Tenges Health Centre,15718,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,11
YYQm99dJJ7X,Teso North Sub County Hospital,16150,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,57
CZvhXoH6bT8,The Hope Medical Centre-Awasi,18415,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,3
mVjvQPVEjR6,The Mater Misericordiae Hospital (Mukuru),13074,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,39
qQv1jWzru0A,The Omari Project VCT Centre,17966,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,2
rW142rztOPK,Thiba Health Centre,11092,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,8
KFaSkuOoYYU,Thika Level 5 Hospital,11094,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,85
sJHMc412zV6,Thim Lich Dispensary,16278,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,3
x8dwth6BYiK,Tigoi Health Centre,16151,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,37
jyOgldxx4Ok,Tigoni District Hospital,11104,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,49
qST1ERiAwNm,Timboni Community Dispensary,11851,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,41
dLWshrUrHts,Tinganga Catholic Dispensary,17094,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,2
n8Ox0LYd7Di,Tingare Dispensary,14147,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,24
LFBf0WwBzaX,Tisinye Health Centre,14149,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,38
COhi5Nktve9,Tom Mboya Memorial Level 4 Hospital,14150,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,26
XKVPZ47BC5b,Tombe Health Centre,14151,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,2
eNZAGD0lqAk,Tonga Health Centre,14152,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,2
exNcDMt9Cjs,Tongaren Model Health Centre,16152,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,15
ajXvRfmjYFy,Top Station Dispensary,15734,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,23
OResAZUjqtp,Tot Sub County Hospital,15738,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,4
fBY4PYGFVBq,Tseikuru Sub County Hospital,12805,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,27
gCfHf4tRoe8,Tulia Health Centre,12806,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,1
R7cVUaPd35q,Tulwet Health Centre,15747,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,1
EVGtiyRCiFL,Tumaini Dice,22564,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,35
xyaGAI5y5BB,Tumaini Dice Dispensary (Kisumu),20523,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,22
fMVB01WfR0G,TUMAINI DICE-SIAYA,22173,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,3
awDItG2Ze2Q,Tumaini DISC Clinic,22392,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,13
cqUcX50S0g3,Tumaini Sondu Dice,20934,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,81
eQ411WldmOy,Tumutumu (PCEA) Hospital,11124,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,54
eDZupn6owH8,Tunyai Health centre,12813,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,8
g1sQi5lt96i,Turbo Sub County Hospital,15753,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,1610
RZWK03w2lGf,Tuungane Dice,18109,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,2
WPFI84EO5Ew,Tyaa Kamuthale Health Centre,12819,IqkEA3etj2f,MOH 731 Completed IPT_12months HV03-066,Y18_HV03-066,3
