orgunitlevel1,orgunitlevel2,orgunitlevel3,orgunitlevel4,orgunitlevel5,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,id,name,code,description,id,name,code,description,id,name,code,description,Oct to Dec 2022,Jan to Mar 2023,Apr to Jun 2023
Kenya,Nyeri County,Mukurweini Sub County,Mukurwe-ini Central Ward,Mukurweini District Hospital,XvkP87ztEqw,Mukurweini District Hospital,Keipsl10763,,JqZFtdn1sG3,30-34 (Specific),,,hDBPKTjUPDm,Males,,,awSDzziN3Dn,HIV Positive (Specific),,,1,,
Kenya,Nyeri County,Mukurweini Sub County,Mukurwe-ini Central Ward,Mukurweini District Hospital,XvkP87ztEqw,Mukurweini District Hospital,Keipsl10763,,JqZFtdn1sG3,30-34 (Specific),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,13,20,
Kenya,Nyeri County,Mukurweini Sub County,Mukurwe-ini Central Ward,Mukurweini District Hospital,XvkP87ztEqw,Mukurweini District Hospital,Keipsl10763,,ftAnvKhxRxl,35-39 (Specific),,,ZOYVg7Hosni,Females,,,awSDzziN3Dn,HIV Positive (Specific),,,,4,
Kenya,Nyeri County,Mukurweini Sub County,Mukurwe-ini Central Ward,Mukurweini District Hospital,XvkP87ztEqw,Mukurweini District Hospital,Keipsl10763,,ftAnvKhxRxl,35-39 (Specific),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,24,57,
Kenya,Nyeri County,Mukurweini Sub County,Mukurwe-ini Central Ward,Mukurweini District Hospital,XvkP87ztEqw,Mukurweini District Hospital,Keipsl10763,,ftAnvKhxRxl,35-39 (Specific),,,hDBPKTjUPDm,Males,,,awSDzziN3Dn,HIV Positive (Specific),,,1,2,
Kenya,Nyeri County,Mukurweini Sub County,Mukurwe-ini Central Ward,Mukurweini District Hospital,XvkP87ztEqw,Mukurweini District Hospital,Keipsl10763,,ftAnvKhxRxl,35-39 (Specific),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,8,18,
Kenya,Nyeri County,Mukurweini Sub County,Mukurwe-ini Central Ward,Mukurweini District Hospital,XvkP87ztEqw,Mukurweini District Hospital,Keipsl10763,,kyKHoWxTzHR,40-44 (Specific),,,ZOYVg7Hosni,Females,,,awSDzziN3Dn,HIV Positive (Specific),,,2,1,
Kenya,Nyeri County,Mukurweini Sub County,Mukurwe-ini Central Ward,Mukurweini District Hospital,XvkP87ztEqw,Mukurweini District Hospital,Keipsl10763,,kyKHoWxTzHR,40-44 (Specific),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,13,26,
Kenya,Nyeri County,Mukurweini Sub County,Mukurwe-ini Central Ward,Mukurweini District Hospital,XvkP87ztEqw,Mukurweini District Hospital,Keipsl10763,,kyKHoWxTzHR,40-44 (Specific),,,hDBPKTjUPDm,Males,,,awSDzziN3Dn,HIV Positive (Specific),,,1,,
Kenya,Nyeri County,Mukurweini Sub County,Mukurwe-ini Central Ward,Mukurweini District Hospital,XvkP87ztEqw,Mukurweini District Hospital,Keipsl10763,,kyKHoWxTzHR,40-44 (Specific),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,14,17,
Kenya,Nyeri County,Mukurweini Sub County,Mukurwe-ini Central Ward,Mukurweini District Hospital,XvkP87ztEqw,Mukurweini District Hospital,Keipsl10763,,MsbFixtB8mu,45-49 (Specific),,,ZOYVg7Hosni,Females,,,awSDzziN3Dn,HIV Positive (Specific),,,,1,
Kenya,Nyeri County,Mukurweini Sub County,Mukurwe-ini Central Ward,Mukurweini District Hospital,XvkP87ztEqw,Mukurweini District Hospital,Keipsl10763,,MsbFixtB8mu,45-49 (Specific),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,7,14,
Kenya,Nyeri County,Mukurweini Sub County,Mukurwe-ini Central Ward,Mukurweini District Hospital,XvkP87ztEqw,Mukurweini District Hospital,Keipsl10763,,MsbFixtB8mu,45-49 (Specific),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,11,12,
Kenya,Nyeri County,Mukurweini Sub County,Mukurwe-ini Central Ward,Mukurweini District Hospital,XvkP87ztEqw,Mukurweini District Hospital,Keipsl10763,,bePcXLCq9Ov,50+ (Specific),,,ZOYVg7Hosni,Females,,,awSDzziN3Dn,HIV Positive (Specific),,,,1,
Kenya,Nyeri County,Mukurweini Sub County,Mukurwe-ini Central Ward,Mukurweini District Hospital,XvkP87ztEqw,Mukurweini District Hospital,Keipsl10763,,bePcXLCq9Ov,50+ (Specific),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,29,21,
Kenya,Nyeri County,Mukurweini Sub County,Mukurwe-ini Central Ward,Mukurweini District Hospital,XvkP87ztEqw,Mukurweini District Hospital,Keipsl10763,,bePcXLCq9Ov,50+ (Specific),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,33,30,
Kenya,Nyeri County,Kieni West Sub County,Mweiga Ward,Mweiga Health Centre,hFBbJc0n7tr,Mweiga Health Centre,Keipsl10809,,BURHq262iEL,1-4 (Inclusive),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,1,1,
Kenya,Nyeri County,Kieni West Sub County,Mweiga Ward,Mweiga Health Centre,hFBbJc0n7tr,Mweiga Health Centre,Keipsl10809,,BURHq262iEL,1-4 (Inclusive),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,,2,
Kenya,Nyeri County,Kieni West Sub County,Mweiga Ward,Mweiga Health Centre,hFBbJc0n7tr,Mweiga Health Centre,Keipsl10809,,RV1ZeOr98rI,5-9 (Specific),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,2,2,
Kenya,Nyeri County,Kieni West Sub County,Mweiga Ward,Mweiga Health Centre,hFBbJc0n7tr,Mweiga Health Centre,Keipsl10809,,RV1ZeOr98rI,5-9 (Specific),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,,4,
Kenya,Nyeri County,Kieni West Sub County,Mweiga Ward,Mweiga Health Centre,hFBbJc0n7tr,Mweiga Health Centre,Keipsl10809,,tIZRQs0FK5P,10-14 (Specific),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,,6,
Kenya,Nyeri County,Kieni West Sub County,Mweiga Ward,Mweiga Health Centre,hFBbJc0n7tr,Mweiga Health Centre,Keipsl10809,,tIZRQs0FK5P,10-14 (Specific),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,,5,
Kenya,Nyeri County,Kieni West Sub County,Mweiga Ward,Mweiga Health Centre,hFBbJc0n7tr,Mweiga Health Centre,Keipsl10809,,QOawCj9oLNS,15-19 (Specific),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,29,32,
Kenya,Nyeri County,Kieni West Sub County,Mweiga Ward,Mweiga Health Centre,hFBbJc0n7tr,Mweiga Health Centre,Keipsl10809,,QOawCj9oLNS,15-19 (Specific),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,,7,
Kenya,Nyeri County,Kieni West Sub County,Mweiga Ward,Mweiga Health Centre,hFBbJc0n7tr,Mweiga Health Centre,Keipsl10809,,BDPEHrovntA,20-24 (Specific),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,52,69,
Kenya,Nyeri County,Kieni West Sub County,Mweiga Ward,Mweiga Health Centre,hFBbJc0n7tr,Mweiga Health Centre,Keipsl10809,,BDPEHrovntA,20-24 (Specific),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,8,7,
Kenya,Nyeri County,Kieni West Sub County,Mweiga Ward,Mweiga Health Centre,hFBbJc0n7tr,Mweiga Health Centre,Keipsl10809,,K9Cw4402aAh,25-29 (Specific),,,ZOYVg7Hosni,Females,,,awSDzziN3Dn,HIV Positive (Specific),,,,3,
Kenya,Nyeri County,Kieni West Sub County,Mweiga Ward,Mweiga Health Centre,hFBbJc0n7tr,Mweiga Health Centre,Keipsl10809,,K9Cw4402aAh,25-29 (Specific),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,37,45,
Kenya,Nyeri County,Kieni West Sub County,Mweiga Ward,Mweiga Health Centre,hFBbJc0n7tr,Mweiga Health Centre,Keipsl10809,,K9Cw4402aAh,25-29 (Specific),,,hDBPKTjUPDm,Males,,,awSDzziN3Dn,HIV Positive (Specific),,,1,,
Kenya,Nyeri County,Kieni West Sub County,Mweiga Ward,Mweiga Health Centre,hFBbJc0n7tr,Mweiga Health Centre,Keipsl10809,,K9Cw4402aAh,25-29 (Specific),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,8,4,
Kenya,Nyeri County,Kieni West Sub County,Mweiga Ward,Mweiga Health Centre,hFBbJc0n7tr,Mweiga Health Centre,Keipsl10809,,JqZFtdn1sG3,30-34 (Specific),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,42,43,
Kenya,Nyeri County,Kieni West Sub County,Mweiga Ward,Mweiga Health Centre,hFBbJc0n7tr,Mweiga Health Centre,Keipsl10809,,JqZFtdn1sG3,30-34 (Specific),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,8,5,
Kenya,Nyeri County,Kieni West Sub County,Mweiga Ward,Mweiga Health Centre,hFBbJc0n7tr,Mweiga Health Centre,Keipsl10809,,ftAnvKhxRxl,35-39 (Specific),,,ZOYVg7Hosni,Females,,,awSDzziN3Dn,HIV Positive (Specific),,,,1,
Kenya,Nyeri County,Kieni West Sub County,Mweiga Ward,Mweiga Health Centre,hFBbJc0n7tr,Mweiga Health Centre,Keipsl10809,,ftAnvKhxRxl,35-39 (Specific),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,26,26,
Kenya,Nyeri County,Kieni West Sub County,Mweiga Ward,Mweiga Health Centre,hFBbJc0n7tr,Mweiga Health Centre,Keipsl10809,,ftAnvKhxRxl,35-39 (Specific),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,5,9,
Kenya,Nyeri County,Kieni West Sub County,Mweiga Ward,Mweiga Health Centre,hFBbJc0n7tr,Mweiga Health Centre,Keipsl10809,,kyKHoWxTzHR,40-44 (Specific),,,ZOYVg7Hosni,Females,,,awSDzziN3Dn,HIV Positive (Specific),,,,1,
Kenya,Nyeri County,Kieni West Sub County,Mweiga Ward,Mweiga Health Centre,hFBbJc0n7tr,Mweiga Health Centre,Keipsl10809,,kyKHoWxTzHR,40-44 (Specific),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,8,17,
Kenya,Nyeri County,Kieni West Sub County,Mweiga Ward,Mweiga Health Centre,hFBbJc0n7tr,Mweiga Health Centre,Keipsl10809,,kyKHoWxTzHR,40-44 (Specific),,,hDBPKTjUPDm,Males,,,awSDzziN3Dn,HIV Positive (Specific),,,,1,
Kenya,Nyeri County,Kieni West Sub County,Mweiga Ward,Mweiga Health Centre,hFBbJc0n7tr,Mweiga Health Centre,Keipsl10809,,kyKHoWxTzHR,40-44 (Specific),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,9,10,
Kenya,Nyeri County,Kieni West Sub County,Mweiga Ward,Mweiga Health Centre,hFBbJc0n7tr,Mweiga Health Centre,Keipsl10809,,MsbFixtB8mu,45-49 (Specific),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,7,9,
Kenya,Nyeri County,Kieni West Sub County,Mweiga Ward,Mweiga Health Centre,hFBbJc0n7tr,Mweiga Health Centre,Keipsl10809,,MsbFixtB8mu,45-49 (Specific),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,7,7,
Kenya,Nyeri County,Kieni West Sub County,Mweiga Ward,Mweiga Health Centre,hFBbJc0n7tr,Mweiga Health Centre,Keipsl10809,,bePcXLCq9Ov,50+ (Specific),,,ZOYVg7Hosni,Females,,,awSDzziN3Dn,HIV Positive (Specific),,,2,,
Kenya,Nyeri County,Kieni West Sub County,Mweiga Ward,Mweiga Health Centre,hFBbJc0n7tr,Mweiga Health Centre,Keipsl10809,,bePcXLCq9Ov,50+ (Specific),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,14,10,
Kenya,Nyeri County,Kieni West Sub County,Mweiga Ward,Mweiga Health Centre,hFBbJc0n7tr,Mweiga Health Centre,Keipsl10809,,bePcXLCq9Ov,50+ (Specific),,,hDBPKTjUPDm,Males,,,awSDzziN3Dn,HIV Positive (Specific),,,,1,
Kenya,Nyeri County,Kieni West Sub County,Mweiga Ward,Mweiga Health Centre,hFBbJc0n7tr,Mweiga Health Centre,Keipsl10809,,bePcXLCq9Ov,50+ (Specific),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,9,12,
Kenya,Nyeri County,Kieni East Sub County,Naromoru/Kiamathaga Ward,Naromoru Health Centre,hA2mrk5CjZS,Naromoru Health Centre,Keipsl10822,,BURHq262iEL,1-4 (Inclusive),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,5,1,
Kenya,Nyeri County,Kieni East Sub County,Naromoru/Kiamathaga Ward,Naromoru Health Centre,hA2mrk5CjZS,Naromoru Health Centre,Keipsl10822,,BURHq262iEL,1-4 (Inclusive),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,7,1,
Kenya,Nyeri County,Kieni East Sub County,Naromoru/Kiamathaga Ward,Naromoru Health Centre,hA2mrk5CjZS,Naromoru Health Centre,Keipsl10822,,RV1ZeOr98rI,5-9 (Specific),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,1,4,
Kenya,Nyeri County,Kieni East Sub County,Naromoru/Kiamathaga Ward,Naromoru Health Centre,hA2mrk5CjZS,Naromoru Health Centre,Keipsl10822,,RV1ZeOr98rI,5-9 (Specific),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,,3,
Kenya,Nyeri County,Kieni East Sub County,Naromoru/Kiamathaga Ward,Naromoru Health Centre,hA2mrk5CjZS,Naromoru Health Centre,Keipsl10822,,tIZRQs0FK5P,10-14 (Specific),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,3,3,
Kenya,Nyeri County,Kieni East Sub County,Naromoru/Kiamathaga Ward,Naromoru Health Centre,hA2mrk5CjZS,Naromoru Health Centre,Keipsl10822,,tIZRQs0FK5P,10-14 (Specific),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,,1,
Kenya,Nyeri County,Kieni East Sub County,Naromoru/Kiamathaga Ward,Naromoru Health Centre,hA2mrk5CjZS,Naromoru Health Centre,Keipsl10822,,QOawCj9oLNS,15-19 (Specific),,,ZOYVg7Hosni,Females,,,awSDzziN3Dn,HIV Positive (Specific),,,1,,
Kenya,Nyeri County,Kieni East Sub County,Naromoru/Kiamathaga Ward,Naromoru Health Centre,hA2mrk5CjZS,Naromoru Health Centre,Keipsl10822,,QOawCj9oLNS,15-19 (Specific),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,7,50,
Kenya,Nyeri County,Kieni East Sub County,Naromoru/Kiamathaga Ward,Naromoru Health Centre,hA2mrk5CjZS,Naromoru Health Centre,Keipsl10822,,QOawCj9oLNS,15-19 (Specific),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,3,5,
Kenya,Nyeri County,Kieni East Sub County,Naromoru/Kiamathaga Ward,Naromoru Health Centre,hA2mrk5CjZS,Naromoru Health Centre,Keipsl10822,,BDPEHrovntA,20-24 (Specific),,,ZOYVg7Hosni,Females,,,awSDzziN3Dn,HIV Positive (Specific),,,1,,
Kenya,Nyeri County,Kieni East Sub County,Naromoru/Kiamathaga Ward,Naromoru Health Centre,hA2mrk5CjZS,Naromoru Health Centre,Keipsl10822,,BDPEHrovntA,20-24 (Specific),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,15,155,
Kenya,Nyeri County,Kieni East Sub County,Naromoru/Kiamathaga Ward,Naromoru Health Centre,hA2mrk5CjZS,Naromoru Health Centre,Keipsl10822,,BDPEHrovntA,20-24 (Specific),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,12,15,
Kenya,Nyeri County,Kieni East Sub County,Naromoru/Kiamathaga Ward,Naromoru Health Centre,hA2mrk5CjZS,Naromoru Health Centre,Keipsl10822,,K9Cw4402aAh,25-29 (Specific),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,17,116,
Kenya,Nyeri County,Kieni East Sub County,Naromoru/Kiamathaga Ward,Naromoru Health Centre,hA2mrk5CjZS,Naromoru Health Centre,Keipsl10822,,K9Cw4402aAh,25-29 (Specific),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,15,25,
Kenya,Nyeri County,Kieni East Sub County,Naromoru/Kiamathaga Ward,Naromoru Health Centre,hA2mrk5CjZS,Naromoru Health Centre,Keipsl10822,,JqZFtdn1sG3,30-34 (Specific),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,22,92,
Kenya,Nyeri County,Kieni East Sub County,Naromoru/Kiamathaga Ward,Naromoru Health Centre,hA2mrk5CjZS,Naromoru Health Centre,Keipsl10822,,JqZFtdn1sG3,30-34 (Specific),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,17,17,
Kenya,Nyeri County,Kieni East Sub County,Naromoru/Kiamathaga Ward,Naromoru Health Centre,hA2mrk5CjZS,Naromoru Health Centre,Keipsl10822,,ftAnvKhxRxl,35-39 (Specific),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,22,65,
Kenya,Nyeri County,Kieni East Sub County,Naromoru/Kiamathaga Ward,Naromoru Health Centre,hA2mrk5CjZS,Naromoru Health Centre,Keipsl10822,,ftAnvKhxRxl,35-39 (Specific),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,16,18,
Kenya,Nyeri County,Kieni East Sub County,Naromoru/Kiamathaga Ward,Naromoru Health Centre,hA2mrk5CjZS,Naromoru Health Centre,Keipsl10822,,kyKHoWxTzHR,40-44 (Specific),,,ZOYVg7Hosni,Females,,,awSDzziN3Dn,HIV Positive (Specific),,,1,1,
Kenya,Nyeri County,Kieni East Sub County,Naromoru/Kiamathaga Ward,Naromoru Health Centre,hA2mrk5CjZS,Naromoru Health Centre,Keipsl10822,,kyKHoWxTzHR,40-44 (Specific),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,16,23,
Kenya,Nyeri County,Kieni East Sub County,Naromoru/Kiamathaga Ward,Naromoru Health Centre,hA2mrk5CjZS,Naromoru Health Centre,Keipsl10822,,kyKHoWxTzHR,40-44 (Specific),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,7,11,
Kenya,Nyeri County,Kieni East Sub County,Naromoru/Kiamathaga Ward,Naromoru Health Centre,hA2mrk5CjZS,Naromoru Health Centre,Keipsl10822,,MsbFixtB8mu,45-49 (Specific),,,ZOYVg7Hosni,Females,,,awSDzziN3Dn,HIV Positive (Specific),,,1,1,
Kenya,Nyeri County,Kieni East Sub County,Naromoru/Kiamathaga Ward,Naromoru Health Centre,hA2mrk5CjZS,Naromoru Health Centre,Keipsl10822,,MsbFixtB8mu,45-49 (Specific),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,14,19,
Kenya,Nyeri County,Kieni East Sub County,Naromoru/Kiamathaga Ward,Naromoru Health Centre,hA2mrk5CjZS,Naromoru Health Centre,Keipsl10822,,MsbFixtB8mu,45-49 (Specific),,,hDBPKTjUPDm,Males,,,awSDzziN3Dn,HIV Positive (Specific),,,,1,
Kenya,Nyeri County,Kieni East Sub County,Naromoru/Kiamathaga Ward,Naromoru Health Centre,hA2mrk5CjZS,Naromoru Health Centre,Keipsl10822,,MsbFixtB8mu,45-49 (Specific),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,10,15,
Kenya,Nyeri County,Kieni East Sub County,Naromoru/Kiamathaga Ward,Naromoru Health Centre,hA2mrk5CjZS,Naromoru Health Centre,Keipsl10822,,bePcXLCq9Ov,50+ (Specific),,,ZOYVg7Hosni,Females,,,awSDzziN3Dn,HIV Positive (Specific),,,1,,
Kenya,Nyeri County,Kieni East Sub County,Naromoru/Kiamathaga Ward,Naromoru Health Centre,hA2mrk5CjZS,Naromoru Health Centre,Keipsl10822,,bePcXLCq9Ov,50+ (Specific),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,16,22,
Kenya,Nyeri County,Kieni East Sub County,Naromoru/Kiamathaga Ward,Naromoru Health Centre,hA2mrk5CjZS,Naromoru Health Centre,Keipsl10822,,bePcXLCq9Ov,50+ (Specific),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,20,23,
Kenya,Nyeri County,Kieni East Sub County,Naromoru/Kiamathaga Ward,Narumoru Catholic Dispensary,iQrZOEPM6op,Narumoru Catholic Dispensary,Keipsl16816,,BURHq262iEL,1-4 (Inclusive),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,,1,
Kenya,Nyeri County,Kieni East Sub County,Naromoru/Kiamathaga Ward,Narumoru Catholic Dispensary,iQrZOEPM6op,Narumoru Catholic Dispensary,Keipsl16816,,BURHq262iEL,1-4 (Inclusive),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,,1,
Kenya,Nyeri County,Kieni East Sub County,Naromoru/Kiamathaga Ward,Narumoru Catholic Dispensary,iQrZOEPM6op,Narumoru Catholic Dispensary,Keipsl16816,,RV1ZeOr98rI,5-9 (Specific),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,,1,
Kenya,Nyeri County,Kieni East Sub County,Naromoru/Kiamathaga Ward,Narumoru Catholic Dispensary,iQrZOEPM6op,Narumoru Catholic Dispensary,Keipsl16816,,RV1ZeOr98rI,5-9 (Specific),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,,5,
Kenya,Nyeri County,Kieni East Sub County,Naromoru/Kiamathaga Ward,Narumoru Catholic Dispensary,iQrZOEPM6op,Narumoru Catholic Dispensary,Keipsl16816,,tIZRQs0FK5P,10-14 (Specific),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,,19,
Kenya,Nyeri County,Kieni East Sub County,Naromoru/Kiamathaga Ward,Narumoru Catholic Dispensary,iQrZOEPM6op,Narumoru Catholic Dispensary,Keipsl16816,,tIZRQs0FK5P,10-14 (Specific),,,hDBPKTjUPDm,Males,,,awSDzziN3Dn,HIV Positive (Specific),,,1,,
Kenya,Nyeri County,Kieni East Sub County,Naromoru/Kiamathaga Ward,Narumoru Catholic Dispensary,iQrZOEPM6op,Narumoru Catholic Dispensary,Keipsl16816,,tIZRQs0FK5P,10-14 (Specific),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,,11,
Kenya,Nyeri County,Kieni East Sub County,Naromoru/Kiamathaga Ward,Narumoru Catholic Dispensary,iQrZOEPM6op,Narumoru Catholic Dispensary,Keipsl16816,,QOawCj9oLNS,15-19 (Specific),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,1,42,
Kenya,Nyeri County,Kieni East Sub County,Naromoru/Kiamathaga Ward,Narumoru Catholic Dispensary,iQrZOEPM6op,Narumoru Catholic Dispensary,Keipsl16816,,QOawCj9oLNS,15-19 (Specific),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,,35,
Kenya,Nyeri County,Kieni East Sub County,Naromoru/Kiamathaga Ward,Narumoru Catholic Dispensary,iQrZOEPM6op,Narumoru Catholic Dispensary,Keipsl16816,,BDPEHrovntA,20-24 (Specific),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,4,4,
Kenya,Nyeri County,Kieni East Sub County,Naromoru/Kiamathaga Ward,Narumoru Catholic Dispensary,iQrZOEPM6op,Narumoru Catholic Dispensary,Keipsl16816,,BDPEHrovntA,20-24 (Specific),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,2,8,
Kenya,Nyeri County,Kieni East Sub County,Naromoru/Kiamathaga Ward,Narumoru Catholic Dispensary,iQrZOEPM6op,Narumoru Catholic Dispensary,Keipsl16816,,K9Cw4402aAh,25-29 (Specific),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,8,5,
Kenya,Nyeri County,Kieni East Sub County,Naromoru/Kiamathaga Ward,Narumoru Catholic Dispensary,iQrZOEPM6op,Narumoru Catholic Dispensary,Keipsl16816,,K9Cw4402aAh,25-29 (Specific),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,3,8,
Kenya,Nyeri County,Kieni East Sub County,Naromoru/Kiamathaga Ward,Narumoru Catholic Dispensary,iQrZOEPM6op,Narumoru Catholic Dispensary,Keipsl16816,,JqZFtdn1sG3,30-34 (Specific),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,3,12,
Kenya,Nyeri County,Kieni East Sub County,Naromoru/Kiamathaga Ward,Narumoru Catholic Dispensary,iQrZOEPM6op,Narumoru Catholic Dispensary,Keipsl16816,,JqZFtdn1sG3,30-34 (Specific),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,4,6,
Kenya,Nyeri County,Kieni East Sub County,Naromoru/Kiamathaga Ward,Narumoru Catholic Dispensary,iQrZOEPM6op,Narumoru Catholic Dispensary,Keipsl16816,,ftAnvKhxRxl,35-39 (Specific),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,4,9,
Kenya,Nyeri County,Kieni East Sub County,Naromoru/Kiamathaga Ward,Narumoru Catholic Dispensary,iQrZOEPM6op,Narumoru Catholic Dispensary,Keipsl16816,,ftAnvKhxRxl,35-39 (Specific),,,hDBPKTjUPDm,Males,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,3,4,
Kenya,Nyeri County,Kieni East Sub County,Naromoru/Kiamathaga Ward,Narumoru Catholic Dispensary,iQrZOEPM6op,Narumoru Catholic Dispensary,Keipsl16816,,kyKHoWxTzHR,40-44 (Specific),,,ZOYVg7Hosni,Females,,,EvyNJHbQ7ZE,HIV Negative (Specific),,,2,4,
