facility,ward,subcounty,county,Datim_Facility_UID,DATIM_Disag_ID,DATIM_Disag_Name,datim_data,,,,,
Othach Dispensary,Yimbo East Ward,Bondo Sub County,Siaya County,o5i0eU1em3H,chrwpNxHlQQ,<15 | Female,4,3.4473E-06,,,,
Othach Dispensary,Yimbo East Ward,Bondo Sub County,Siaya County,o5i0eU1em3H,zHSL7ATXJib,<15 | Male,1,8.61824E-07,,,,
Othach Dispensary,Yimbo East Ward,Bondo Sub County,Siaya County,o5i0eU1em3H,XX7hDj6iz0D,15+ | Male,2,1.72365E-06,,,,
Othach Dispensary,Yimbo East Ward,Bondo Sub County,Siaya County,o5i0eU1em3H,XX7hDj6iz0D,15+ | Male,44,3.79202E-05,,,,
Othach Dispensary,Yimbo East Ward,Bondo Sub County,Siaya County,o5i0eU1em3H,uURluLqPIJ5,<15 | Unknown Sex,5,4.30912E-06,,,,
Othach Dispensary,Yimbo East Ward,Bondo Sub County,Siaya County,o5i0eU1em3H,Yf1BiWq71NE,15+ | Female,79,6.80841E-05,,,,
Ekerubo Dispensary,Bomorenda Ward,Bonchari Sub County,Kisii County,m9RZIH5iUdv,Yf1BiWq71NE,15+ | Female,1,8.61824E-07,,,,
Ekerubo Dispensary,Bomorenda Ward,Bonchari Sub County,Kisii County,m9RZIH5iUdv,Yf1BiWq71NE,15+ | Female,5,4.30912E-06,,,,
Ekerubo Dispensary,Bomorenda Ward,Bonchari Sub County,Kisii County,m9RZIH5iUdv,chrwpNxHlQQ,<15 | Female,2,1.72365E-06,,,,
Ekerubo Dispensary,Bomorenda Ward,Bonchari Sub County,Kisii County,m9RZIH5iUdv,zHSL7ATXJib,<15 | Male,1,8.61824E-07,,,,
Ekerubo Dispensary,Bomorenda Ward,Bonchari Sub County,Kisii County,m9RZIH5iUdv,XX7hDj6iz0D,15+ | Male,5,4.30912E-06,,,,
Ekerubo Dispensary,Bomorenda Ward,Bonchari Sub County,Kisii County,m9RZIH5iUdv,uURluLqPIJ5,<15 | Unknown Sex,1,8.61824E-07,,,,
Ekerubo Dispensary,Bomorenda Ward,Bonchari Sub County,Kisii County,m9RZIH5iUdv,Yf1BiWq71NE,15+ | Female,40,3.4473E-05,,,,
Mogogosiek Health Centre,Mogogosiek Ward,Konoin Sub County,Bomet County,qE1PK4OflIi,Yf1BiWq71NE,15+ | Female,8,6.89459E-06,,,,
Mogogosiek Health Centre,Mogogosiek Ward,Konoin Sub County,Bomet County,qE1PK4OflIi,XX7hDj6iz0D,15+ | Male,4,3.4473E-06,,,,
Mogogosiek Health Centre,Mogogosiek Ward,Konoin Sub County,Bomet County,qE1PK4OflIi,Yf1BiWq71NE,15+ | Female,31,2.67165E-05,,,,
Mogogosiek Health Centre,Mogogosiek Ward,Konoin Sub County,Bomet County,qE1PK4OflIi,chrwpNxHlQQ,<15 | Female,5,4.30912E-06,,,,
Mogogosiek Health Centre,Mogogosiek Ward,Konoin Sub County,Bomet County,qE1PK4OflIi,zHSL7ATXJib,<15 | Male,1,8.61824E-07,,,,
Mogogosiek Health Centre,Mogogosiek Ward,Konoin Sub County,Bomet County,qE1PK4OflIi,XX7hDj6iz0D,15+ | Male,4,3.4473E-06,,,,
Mogogosiek Health Centre,Mogogosiek Ward,Konoin Sub County,Bomet County,qE1PK4OflIi,XX7hDj6iz0D,15+ | Male,76,6.54986E-05,,,,
Mogogosiek Health Centre,Mogogosiek Ward,Konoin Sub County,Bomet County,qE1PK4OflIi,uURluLqPIJ5,<15 | Unknown Sex,17,1.4651E-05,,,,
Mogogosiek Health Centre,Mogogosiek Ward,Konoin Sub County,Bomet County,qE1PK4OflIi,Yf1BiWq71NE,15+ | Female,233,0.000200805,,,,
Got Kamondi Dispensary,Kabondo East Ward,Kabondo Kasipul Sub County,Homa Bay County,yrrzpmY4UKO,Yf1BiWq71NE,15+ | Female,4,3.4473E-06,,,,
Got Kamondi Dispensary,Kabondo East Ward,Kabondo Kasipul Sub County,Homa Bay County,yrrzpmY4UKO,Yf1BiWq71NE,15+ | Female,11,9.48006E-06,,,,
Got Kamondi Dispensary,Kabondo East Ward,Kabondo Kasipul Sub County,Homa Bay County,yrrzpmY4UKO,chrwpNxHlQQ,<15 | Female,10,8.61824E-06,,,,
Got Kamondi Dispensary,Kabondo East Ward,Kabondo Kasipul Sub County,Homa Bay County,yrrzpmY4UKO,zHSL7ATXJib,<15 | Male,2,1.72365E-06,,,,
Got Kamondi Dispensary,Kabondo East Ward,Kabondo Kasipul Sub County,Homa Bay County,yrrzpmY4UKO,XX7hDj6iz0D,15+ | Male,1,8.61824E-07,,,,
Got Kamondi Dispensary,Kabondo East Ward,Kabondo Kasipul Sub County,Homa Bay County,yrrzpmY4UKO,XX7hDj6iz0D,15+ | Male,27,2.32692E-05,,,,
Got Kamondi Dispensary,Kabondo East Ward,Kabondo Kasipul Sub County,Homa Bay County,yrrzpmY4UKO,uURluLqPIJ5,<15 | Unknown Sex,6,5.17094E-06,,,,
Got Kamondi Dispensary,Kabondo East Ward,Kabondo Kasipul Sub County,Homa Bay County,yrrzpmY4UKO,Yf1BiWq71NE,15+ | Female,92,7.92878E-05,,,,
Nguluni Health Centre,Matungulu West Ward,Matungulu Sub County,Machakos County,dnVRco45ff9,Yf1BiWq71NE,15+ | Female,14,1.20655E-05,,,,
Nguluni Health Centre,Matungulu West Ward,Matungulu Sub County,Machakos County,dnVRco45ff9,XX7hDj6iz0D,15+ | Male,14,1.20655E-05,,,,
Nguluni Health Centre,Matungulu West Ward,Matungulu Sub County,Machakos County,dnVRco45ff9,Yf1BiWq71NE,15+ | Female,39,3.36111E-05,,,,
Nguluni Health Centre,Matungulu West Ward,Matungulu Sub County,Machakos County,dnVRco45ff9,chrwpNxHlQQ,<15 | Female,11,9.48006E-06,,,,
Nguluni Health Centre,Matungulu West Ward,Matungulu Sub County,Machakos County,dnVRco45ff9,zHSL7ATXJib,<15 | Male,15,1.29274E-05,,,,
Nguluni Health Centre,Matungulu West Ward,Matungulu Sub County,Machakos County,dnVRco45ff9,XX7hDj6iz0D,15+ | Male,8,6.89459E-06,,,,
Nguluni Health Centre,Matungulu West Ward,Matungulu Sub County,Machakos County,dnVRco45ff9,XX7hDj6iz0D,15+ | Male,264,0.000227521,,,,
Nguluni Health Centre,Matungulu West Ward,Matungulu Sub County,Machakos County,dnVRco45ff9,uURluLqPIJ5,<15 | Unknown Sex,1,8.61824E-07,,,,
Nguluni Health Centre,Matungulu West Ward,Matungulu Sub County,Machakos County,dnVRco45ff9,uURluLqPIJ5,<15 | Unknown Sex,21,1.80983E-05,,,,
Nguluni Health Centre,Matungulu West Ward,Matungulu Sub County,Machakos County,dnVRco45ff9,Yf1BiWq71NE,15+ | Female,587,0.000505891,,,,
Maseki Dispensary-Kitui West,Matinyani Ward,Kitui West Sub County,Kitui County,OVWkKDfPHSW,Yf1BiWq71NE,15+ | Female,1,8.61824E-07,,,,
Maseki Dispensary-Kitui West,Matinyani Ward,Kitui West Sub County,Kitui County,OVWkKDfPHSW,Yf1BiWq71NE,15+ | Female,1,8.61824E-07,,,,
Maseki Dispensary-Kitui West,Matinyani Ward,Kitui West Sub County,Kitui County,OVWkKDfPHSW,XX7hDj6iz0D,15+ | Male,1,8.61824E-07,,,,
Maseki Dispensary-Kitui West,Matinyani Ward,Kitui West Sub County,Kitui County,OVWkKDfPHSW,XX7hDj6iz0D,15+ | Male,4,3.4473E-06,,,,
Maseki Dispensary-Kitui West,Matinyani Ward,Kitui West Sub County,Kitui County,OVWkKDfPHSW,uURluLqPIJ5,<15 | Unknown Sex,3,2.58547E-06,,,,
Maseki Dispensary-Kitui West,Matinyani Ward,Kitui West Sub County,Kitui County,OVWkKDfPHSW,Yf1BiWq71NE,15+ | Female,15,1.29274E-05,,,,
Waa Dispensary,Waa Ng'ombeni Ward,Matuga Sub County,Kwale County,CSNpx285ydK,Yf1BiWq71NE,15+ | Female,5,4.30912E-06,,,,
Waa Dispensary,Waa Ng'ombeni Ward,Matuga Sub County,Kwale County,CSNpx285ydK,zHSL7ATXJib,<15 | Male,1,8.61824E-07,,,,
Waa Dispensary,Waa Ng'ombeni Ward,Matuga Sub County,Kwale County,CSNpx285ydK,XX7hDj6iz0D,15+ | Male,22,1.89601E-05,,,,
Waa Dispensary,Waa Ng'ombeni Ward,Matuga Sub County,Kwale County,CSNpx285ydK,uURluLqPIJ5,<15 | Unknown Sex,2,1.72365E-06,,,,
Waa Dispensary,Waa Ng'ombeni Ward,Matuga Sub County,Kwale County,CSNpx285ydK,Yf1BiWq71NE,15+ | Female,60,5.17094E-05,,,,
Litein Dispensary,Litein Ward,Bureti Sub County,Kericho County,gEncJHbGdH0,XX7hDj6iz0D,15+ | Male,4,3.4473E-06,,,,
Litein Dispensary,Litein Ward,Bureti Sub County,Kericho County,gEncJHbGdH0,Yf1BiWq71NE,15+ | Female,20,1.72365E-05,,,,
Litein Dispensary,Litein Ward,Bureti Sub County,Kericho County,gEncJHbGdH0,XX7hDj6iz0D,15+ | Male,14,1.20655E-05,,,,
Litein Dispensary,Litein Ward,Bureti Sub County,Kericho County,gEncJHbGdH0,Yf1BiWq71NE,15+ | Female,37,3.18875E-05,,,,
Kapkoi Health Centre (Kwanza),Keiyo Ward,Kwanza Sub County,Trans Nzoia County,iosoNjHE96B,Yf1BiWq71NE,15+ | Female,5,4.30912E-06,,,,
Kapkoi Health Centre (Kwanza),Keiyo Ward,Kwanza Sub County,Trans Nzoia County,iosoNjHE96B,XX7hDj6iz0D,15+ | Male,2,1.72365E-06,,,,
Kapkoi Health Centre (Kwanza),Keiyo Ward,Kwanza Sub County,Trans Nzoia County,iosoNjHE96B,Yf1BiWq71NE,15+ | Female,6,5.17094E-06,,,,
Kapkoi Health Centre (Kwanza),Keiyo Ward,Kwanza Sub County,Trans Nzoia County,iosoNjHE96B,chrwpNxHlQQ,<15 | Female,3,2.58547E-06,,,,
Kapkoi Health Centre (Kwanza),Keiyo Ward,Kwanza Sub County,Trans Nzoia County,iosoNjHE96B,zHSL7ATXJib,<15 | Male,9,7.75641E-06,,,,
Kapkoi Health Centre (Kwanza),Keiyo Ward,Kwanza Sub County,Trans Nzoia County,iosoNjHE96B,XX7hDj6iz0D,15+ | Male,2,1.72365E-06,,,,
Kapkoi Health Centre (Kwanza),Keiyo Ward,Kwanza Sub County,Trans Nzoia County,iosoNjHE96B,XX7hDj6iz0D,15+ | Male,61,5.25713E-05,,,,
Kapkoi Health Centre (Kwanza),Keiyo Ward,Kwanza Sub County,Trans Nzoia County,iosoNjHE96B,uURluLqPIJ5,<15 | Unknown Sex,7,6.03277E-06,,,,
Kapkoi Health Centre (Kwanza),Keiyo Ward,Kwanza Sub County,Trans Nzoia County,iosoNjHE96B,Yf1BiWq71NE,15+ | Female,150,0.000129274,,,,
Mambrui Dispensary,Magarini Ward,Magarini Sub County,Kilifi County,shfZby4X4Ab,Yf1BiWq71NE,15+ | Female,3,2.58547E-06,,,,
Mambrui Dispensary,Magarini Ward,Magarini Sub County,Kilifi County,shfZby4X4Ab,XX7hDj6iz0D,15+ | Male,1,8.61824E-07,,,,
Mambrui Dispensary,Magarini Ward,Magarini Sub County,Kilifi County,shfZby4X4Ab,Yf1BiWq71NE,15+ | Female,6,5.17094E-06,,,,
Mambrui Dispensary,Magarini Ward,Magarini Sub County,Kilifi County,shfZby4X4Ab,chrwpNxHlQQ,<15 | Female,3,2.58547E-06,,,,
Mambrui Dispensary,Magarini Ward,Magarini Sub County,Kilifi County,shfZby4X4Ab,zHSL7ATXJib,<15 | Male,3,2.58547E-06,,,,
Mambrui Dispensary,Magarini Ward,Magarini Sub County,Kilifi County,shfZby4X4Ab,XX7hDj6iz0D,15+ | Male,1,8.61824E-07,,,,
Mambrui Dispensary,Magarini Ward,Magarini Sub County,Kilifi County,shfZby4X4Ab,XX7hDj6iz0D,15+ | Male,43,3.70584E-05,,,,
Mambrui Dispensary,Magarini Ward,Magarini Sub County,Kilifi County,shfZby4X4Ab,uURluLqPIJ5,<15 | Unknown Sex,8,6.89459E-06,,,,
Mambrui Dispensary,Magarini Ward,Magarini Sub County,Kilifi County,shfZby4X4Ab,Yf1BiWq71NE,15+ | Female,141,0.000121517,,,,
Nyamaiya Health Centre,Nyamaiya Ward,Nyamira Sub County,Nyamira County,bp8R9NZ5fC1,Yf1BiWq71NE,15+ | Female,18,1.55128E-05,,,,
Nyamaiya Health Centre,Nyamaiya Ward,Nyamira Sub County,Nyamira County,bp8R9NZ5fC1,XX7hDj6iz0D,15+ | Male,3,2.58547E-06,,,,
Nyamaiya Health Centre,Nyamaiya Ward,Nyamira Sub County,Nyamira County,bp8R9NZ5fC1,Yf1BiWq71NE,15+ | Female,18,1.55128E-05,,,,
Nyamaiya Health Centre,Nyamaiya Ward,Nyamira Sub County,Nyamira County,bp8R9NZ5fC1,chrwpNxHlQQ,<15 | Female,12,1.03419E-05,,,,
Nyamaiya Health Centre,Nyamaiya Ward,Nyamira Sub County,Nyamira County,bp8R9NZ5fC1,zHSL7ATXJib,<15 | Male,10,8.61824E-06,,,,
Nyamaiya Health Centre,Nyamaiya Ward,Nyamira Sub County,Nyamira County,bp8R9NZ5fC1,XX7hDj6iz0D,15+ | Male,6,5.17094E-06,,,,
Nyamaiya Health Centre,Nyamaiya Ward,Nyamira Sub County,Nyamira County,bp8R9NZ5fC1,XX7hDj6iz0D,15+ | Male,162,0.000139615,,,,
Nyamaiya Health Centre,Nyamaiya Ward,Nyamira Sub County,Nyamira County,bp8R9NZ5fC1,uURluLqPIJ5,<15 | Unknown Sex,11,9.48006E-06,,,,
Nyamaiya Health Centre,Nyamaiya Ward,Nyamira Sub County,Nyamira County,bp8R9NZ5fC1,Yf1BiWq71NE,15+ | Female,313,0.000269751,,,,
Melchezedek Hospital,Kileleshwa Ward,Dagoretti North Sub County,Nairobi County,zyOFRwX61l4,Yf1BiWq71NE,15+ | Female,2,1.72365E-06,,,,
Melchezedek Hospital,Kileleshwa Ward,Dagoretti North Sub County,Nairobi County,zyOFRwX61l4,XX7hDj6iz0D,15+ | Male,65,5.60185E-05,,,,
Melchezedek Hospital,Kileleshwa Ward,Dagoretti North Sub County,Nairobi County,zyOFRwX61l4,Yf1BiWq71NE,15+ | Female,85,7.3255E-05,,,,
Rangwe Sub-District Hospital,West Gem Ward,Rangwe Sub County,Homa Bay County,jDBK0d6Tcak,Yf1BiWq71NE,15+ | Female,37,3.18875E-05,,,,
Rangwe Sub-District Hospital,West Gem Ward,Rangwe Sub County,Homa Bay County,jDBK0d6Tcak,XX7hDj6iz0D,15+ | Male,9,7.75641E-06,,,,
Rangwe Sub-District Hospital,West Gem Ward,Rangwe Sub County,Homa Bay County,jDBK0d6Tcak,Yf1BiWq71NE,15+ | Female,68,5.8604E-05,,,,
Rangwe Sub-District Hospital,West Gem Ward,Rangwe Sub County,Homa Bay County,jDBK0d6Tcak,chrwpNxHlQQ,<15 | Female,30,2.58547E-05,,,,
Rangwe Sub-District Hospital,West Gem Ward,Rangwe Sub County,Homa Bay County,jDBK0d6Tcak,zHSL7ATXJib,<15 | Male,33,2.84402E-05,,,,
Rangwe Sub-District Hospital,West Gem Ward,Rangwe Sub County,Homa Bay County,jDBK0d6Tcak,XX7hDj6iz0D,15+ | Male,17,1.4651E-05,,,,
Rangwe Sub-District Hospital,West Gem Ward,Rangwe Sub County,Homa Bay County,jDBK0d6Tcak,XX7hDj6iz0D,15+ | Male,490,0.000422294,,,,
Rangwe Sub-District Hospital,West Gem Ward,Rangwe Sub County,Homa Bay County,jDBK0d6Tcak,uURluLqPIJ5,<15 | Unknown Sex,44,3.79202E-05,,,,
Rangwe Sub-District Hospital,West Gem Ward,Rangwe Sub County,Homa Bay County,jDBK0d6Tcak,Yf1BiWq71NE,15+ | Female,973,0.000838555,,,,
St Elizabeth Lorugum Health Centre,Turkwel Ward,Loima Sub County,Turkana County,a4XkbDvvWvO,Yf1BiWq71NE,15+ | Female,3,2.58547E-06,,,,
St Elizabeth Lorugum Health Centre,Turkwel Ward,Loima Sub County,Turkana County,a4XkbDvvWvO,XX7hDj6iz0D,15+ | Male,1,8.61824E-07,,,,
St Elizabeth Lorugum Health Centre,Turkwel Ward,Loima Sub County,Turkana County,a4XkbDvvWvO,Yf1BiWq71NE,15+ | Female,2,1.72365E-06,,,,
St Elizabeth Lorugum Health Centre,Turkwel Ward,Loima Sub County,Turkana County,a4XkbDvvWvO,chrwpNxHlQQ,<15 | Female,2,1.72365E-06,,,,
St Elizabeth Lorugum Health Centre,Turkwel Ward,Loima Sub County,Turkana County,a4XkbDvvWvO,zHSL7ATXJib,<15 | Male,4,3.4473E-06,,,,
St Elizabeth Lorugum Health Centre,Turkwel Ward,Loima Sub County,Turkana County,a4XkbDvvWvO,XX7hDj6iz0D,15+ | Male,1,8.61824E-07,,,,
St Elizabeth Lorugum Health Centre,Turkwel Ward,Loima Sub County,Turkana County,a4XkbDvvWvO,XX7hDj6iz0D,15+ | Male,23,1.98219E-05,,,,
St Elizabeth Lorugum Health Centre,Turkwel Ward,Loima Sub County,Turkana County,a4XkbDvvWvO,uURluLqPIJ5,<15 | Unknown Sex,8,6.89459E-06,,,,
St Elizabeth Lorugum Health Centre,Turkwel Ward,Loima Sub County,Turkana County,a4XkbDvvWvO,Yf1BiWq71NE,15+ | Female,39,3.36111E-05,,,,
Jaribuni Dispensary,Jaribuni Ward,Ganze Sub County,Kilifi County,hfNWemHIJrx,Yf1BiWq71NE,15+ | Female,1,8.61824E-07,,,,
Jaribuni Dispensary,Jaribuni Ward,Ganze Sub County,Kilifi County,hfNWemHIJrx,XX7hDj6iz0D,15+ | Male,1,8.61824E-07,,,,
Jaribuni Dispensary,Jaribuni Ward,Ganze Sub County,Kilifi County,hfNWemHIJrx,Yf1BiWq71NE,15+ | Female,3,2.58547E-06,,,,
Jaribuni Dispensary,Jaribuni Ward,Ganze Sub County,Kilifi County,hfNWemHIJrx,chrwpNxHlQQ,<15 | Female,2,1.72365E-06,,,,
Jaribuni Dispensary,Jaribuni Ward,Ganze Sub County,Kilifi County,hfNWemHIJrx,zHSL7ATXJib,<15 | Male,4,3.4473E-06,,,,
Jaribuni Dispensary,Jaribuni Ward,Ganze Sub County,Kilifi County,hfNWemHIJrx,XX7hDj6iz0D,15+ | Male,17,1.4651E-05,,,,
Jaribuni Dispensary,Jaribuni Ward,Ganze Sub County,Kilifi County,hfNWemHIJrx,uURluLqPIJ5,<15 | Unknown Sex,2,1.72365E-06,,,,
Jaribuni Dispensary,Jaribuni Ward,Ganze Sub County,Kilifi County,hfNWemHIJrx,Yf1BiWq71NE,15+ | Female,44,3.79202E-05,,,,
St Joseph Mission Hospital,Suna Central Ward,Suna East Sub County,Migori County,MfYso6C8GGp,Yf1BiWq71NE,15+ | Female,87,7.49787E-05,,,,
St Joseph Mission Hospital,Suna Central Ward,Suna East Sub County,Migori County,MfYso6C8GGp,XX7hDj6iz0D,15+ | Male,32,2.75784E-05,,,,
St Joseph Mission Hospital,Suna Central Ward,Suna East Sub County,Migori County,MfYso6C8GGp,Yf1BiWq71NE,15+ | Female,95,8.18733E-05,,,,
St Joseph Mission Hospital,Suna Central Ward,Suna East Sub County,Migori County,MfYso6C8GGp,chrwpNxHlQQ,<15 | Female,52,4.48148E-05,,,,
St Joseph Mission Hospital,Suna Central Ward,Suna East Sub County,Migori County,MfYso6C8GGp,zHSL7ATXJib,<15 | Male,68,5.8604E-05,,,,
St Joseph Mission Hospital,Suna Central Ward,Suna East Sub County,Migori County,MfYso6C8GGp,XX7hDj6iz0D,15+ | Male,56,4.82621E-05,,,,
St Joseph Mission Hospital,Suna Central Ward,Suna East Sub County,Migori County,MfYso6C8GGp,XX7hDj6iz0D,15+ | Male,1137,0.000979894,,,,
St Joseph Mission Hospital,Suna Central Ward,Suna East Sub County,Migori County,MfYso6C8GGp,uURluLqPIJ5,<15 | Unknown Sex,2,1.72365E-06,,,,
St Joseph Mission Hospital,Suna Central Ward,Suna East Sub County,Migori County,MfYso6C8GGp,uURluLqPIJ5,<15 | Unknown Sex,55,4.74003E-05,,,,
St Joseph Mission Hospital,Suna Central Ward,Suna East Sub County,Migori County,MfYso6C8GGp,Yf1BiWq71NE,15+ | Female,2332,0.002009773,,,,
Nyambunwa Medical Clinic,Bomorenda Ward,Bonchari Sub County,Kisii County,I8LkU5s4AwF,Yf1BiWq71NE,15+ | Female,5,4.30912E-06,,,,
Nyambunwa Medical Clinic,Bomorenda Ward,Bonchari Sub County,Kisii County,I8LkU5s4AwF,XX7hDj6iz0D,15+ | Male,9,7.75641E-06,,,,
Nyambunwa Medical Clinic,Bomorenda Ward,Bonchari Sub County,Kisii County,I8LkU5s4AwF,uURluLqPIJ5,<15 | Unknown Sex,2,1.72365E-06,,,,
Nyambunwa Medical Clinic,Bomorenda Ward,Bonchari Sub County,Kisii County,I8LkU5s4AwF,Yf1BiWq71NE,15+ | Female,33,2.84402E-05,,,,
Bunde Health Centre,Ahero Ward,Nyando Sub County,Kisumu County,biGufiPbX5Z,Yf1BiWq71NE,15+ | Female,27,2.32692E-05,,,,
Bunde Health Centre,Ahero Ward,Nyando Sub County,Kisumu County,biGufiPbX5Z,XX7hDj6iz0D,15+ | Male,5,4.30912E-06,,,,
Bunde Health Centre,Ahero Ward,Nyando Sub County,Kisumu County,biGufiPbX5Z,Yf1BiWq71NE,15+ | Female,48,4.13675E-05,,,,
Bunde Health Centre,Ahero Ward,Nyando Sub County,Kisumu County,biGufiPbX5Z,chrwpNxHlQQ,<15 | Female,31,2.67165E-05,,,,
Bunde Health Centre,Ahero Ward,Nyando Sub County,Kisumu County,biGufiPbX5Z,zHSL7ATXJib,<15 | Male,24,2.06838E-05,,,,
Bunde Health Centre,Ahero Ward,Nyando Sub County,Kisumu County,biGufiPbX5Z,XX7hDj6iz0D,15+ | Male,18,1.55128E-05,,,,
Bunde Health Centre,Ahero Ward,Nyando Sub County,Kisumu County,biGufiPbX5Z,XX7hDj6iz0D,15+ | Male,262,0.000225798,,,,
Bunde Health Centre,Ahero Ward,Nyando Sub County,Kisumu County,biGufiPbX5Z,uURluLqPIJ5,<15 | Unknown Sex,30,2.58547E-05,,,,
Bunde Health Centre,Ahero Ward,Nyando Sub County,Kisumu County,biGufiPbX5Z,Yf1BiWq71NE,15+ | Female,537,0.000462799,,,,
St Vincents De Paul Health Centre,Muhoroni Koru Ward,Muhoroni Sub County,Kisumu County,pGSpXzmgxKK,Yf1BiWq71NE,15+ | Female,13,1.12037E-05,,,,
St Vincents De Paul Health Centre,Muhoroni Koru Ward,Muhoroni Sub County,Kisumu County,pGSpXzmgxKK,XX7hDj6iz0D,15+ | Male,3,2.58547E-06,,,,
St Vincents De Paul Health Centre,Muhoroni Koru Ward,Muhoroni Sub County,Kisumu County,pGSpXzmgxKK,Yf1BiWq71NE,15+ | Female,20,1.72365E-05,,,,
St Vincents De Paul Health Centre,Muhoroni Koru Ward,Muhoroni Sub County,Kisumu County,pGSpXzmgxKK,chrwpNxHlQQ,<15 | Female,15,1.29274E-05,,,,
St Vincents De Paul Health Centre,Muhoroni Koru Ward,Muhoroni Sub County,Kisumu County,pGSpXzmgxKK,zHSL7ATXJib,<15 | Male,13,1.12037E-05,,,,
St Vincents De Paul Health Centre,Muhoroni Koru Ward,Muhoroni Sub County,Kisumu County,pGSpXzmgxKK,XX7hDj6iz0D,15+ | Male,4,3.4473E-06,,,,
St Vincents De Paul Health Centre,Muhoroni Koru Ward,Muhoroni Sub County,Kisumu County,pGSpXzmgxKK,XX7hDj6iz0D,15+ | Male,193,0.000166332,,,,
St Vincents De Paul Health Centre,Muhoroni Koru Ward,Muhoroni Sub County,Kisumu County,pGSpXzmgxKK,uURluLqPIJ5,<15 | Unknown Sex,16,1.37892E-05,,,,
St Vincents De Paul Health Centre,Muhoroni Koru Ward,Muhoroni Sub County,Kisumu County,pGSpXzmgxKK,Yf1BiWq71NE,15+ | Female,332,0.000286125,,,,
Ng'ombeni Dispensary,Waa Ng'ombeni Ward,Matuga Sub County,Kwale County,bMjLvvfdoKM,Yf1BiWq71NE,15+ | Female,20,1.72365E-05,,,,
Ng'ombeni Dispensary,Waa Ng'ombeni Ward,Matuga Sub County,Kwale County,bMjLvvfdoKM,zHSL7ATXJib,<15 | Male,1,8.61824E-07,,,,
Ng'ombeni Dispensary,Waa Ng'ombeni Ward,Matuga Sub County,Kwale County,bMjLvvfdoKM,XX7hDj6iz0D,15+ | Male,1,8.61824E-07,,,,
Ng'ombeni Dispensary,Waa Ng'ombeni Ward,Matuga Sub County,Kwale County,bMjLvvfdoKM,XX7hDj6iz0D,15+ | Male,48,4.13675E-05,,,,
Ng'ombeni Dispensary,Waa Ng'ombeni Ward,Matuga Sub County,Kwale County,bMjLvvfdoKM,uURluLqPIJ5,<15 | Unknown Sex,6,5.17094E-06,,,,
Ng'ombeni Dispensary,Waa Ng'ombeni Ward,Matuga Sub County,Kwale County,bMjLvvfdoKM,Yf1BiWq71NE,15+ | Female,64,5.51567E-05,,,,
Githumu Hospital,Ruchu Ward,Kandara Sub County,Muranga County,IIMFY24eBIz,Yf1BiWq71NE,15+ | Female,10,8.61824E-06,,,,
Githumu Hospital,Ruchu Ward,Kandara Sub County,Muranga County,IIMFY24eBIz,XX7hDj6iz0D,15+ | Male,4,3.4473E-06,,,,
Githumu Hospital,Ruchu Ward,Kandara Sub County,Muranga County,IIMFY24eBIz,Yf1BiWq71NE,15+ | Female,10,8.61824E-06,,,,
Githumu Hospital,Ruchu Ward,Kandara Sub County,Muranga County,IIMFY24eBIz,chrwpNxHlQQ,<15 | Female,3,2.58547E-06,,,,
Githumu Hospital,Ruchu Ward,Kandara Sub County,Muranga County,IIMFY24eBIz,zHSL7ATXJib,<15 | Male,5,4.30912E-06,,,,
Githumu Hospital,Ruchu Ward,Kandara Sub County,Muranga County,IIMFY24eBIz,XX7hDj6iz0D,15+ | Male,10,8.61824E-06,,,,
Githumu Hospital,Ruchu Ward,Kandara Sub County,Muranga County,IIMFY24eBIz,XX7hDj6iz0D,15+ | Male,132,0.000113761,,,,
Githumu Hospital,Ruchu Ward,Kandara Sub County,Muranga County,IIMFY24eBIz,uURluLqPIJ5,<15 | Unknown Sex,13,1.12037E-05,,,,
Githumu Hospital,Ruchu Ward,Kandara Sub County,Muranga County,IIMFY24eBIz,Yf1BiWq71NE,15+ | Female,309,0.000266304,,,,
Karurumo Rhtc,Kyeni South Ward,Runyenjes Sub County,Embu County,NUo3VBnrx47,Yf1BiWq71NE,15+ | Female,10,8.61824E-06,,,,
Karurumo Rhtc,Kyeni South Ward,Runyenjes Sub County,Embu County,NUo3VBnrx47,XX7hDj6iz0D,15+ | Male,3,2.58547E-06,,,,
Karurumo Rhtc,Kyeni South Ward,Runyenjes Sub County,Embu County,NUo3VBnrx47,Yf1BiWq71NE,15+ | Female,12,1.03419E-05,,,,
Karurumo Rhtc,Kyeni South Ward,Runyenjes Sub County,Embu County,NUo3VBnrx47,chrwpNxHlQQ,<15 | Female,7,6.03277E-06,,,,
Karurumo Rhtc,Kyeni South Ward,Runyenjes Sub County,Embu County,NUo3VBnrx47,zHSL7ATXJib,<15 | Male,9,7.75641E-06,,,,
Karurumo Rhtc,Kyeni South Ward,Runyenjes Sub County,Embu County,NUo3VBnrx47,XX7hDj6iz0D,15+ | Male,3,2.58547E-06,,,,
Karurumo Rhtc,Kyeni South Ward,Runyenjes Sub County,Embu County,NUo3VBnrx47,XX7hDj6iz0D,15+ | Male,85,7.3255E-05,,,,
Karurumo Rhtc,Kyeni South Ward,Runyenjes Sub County,Embu County,NUo3VBnrx47,uURluLqPIJ5,<15 | Unknown Sex,5,4.30912E-06,,,,
