"id","organisationunitid","MOH_FacilityID","uid","mflcode","facility","level","ward","subcounty","county","MOH_IndicatorCode","inndicator","Value","Period","created_at","updated_at"
630,"24447",f7VNgpLhVwW,wbJOu4h2SSz,"11499",Kongowea Health Centre,"5",Kongowea Ward,Nyali Sub County,Mombasa County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,"20","202204",,
631,"24447",f7VNgpLhVwW,EhZQp3PTA3C,"11499",Kongowea Health Centre,"5",Kongowea Ward,Nyali Sub County,Mombasa County,EhZQp3PTA3C,MOH 731 On ART_20-24 (F) HV03-035,"35","202208",,
632,"24447",f7VNgpLhVwW,oOOnacUi9Jm,"11499",Kongowea Health Centre,"5",Kongowea Ward,Nyali Sub County,Mombasa County,oOOnacUi9Jm,MOH 731 On ART_15-19(M) HV03-032,"11","202112",,
633,"24447",f7VNgpLhVwW,GSEmLUnrvzj,"11499",Kongowea Health Centre,"5",Kongowea Ward,Nyali Sub County,Mombasa County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,"10","202112",,
634,"24447",f7VNgpLhVwW,e93GKJTHKAX,"11499",Kongowea Health Centre,"5",Kongowea Ward,Nyali Sub County,Mombasa County,e93GKJTHKAX,MOH 731 On ART_20-24(M) HV03-034,"10","202201",,
635,"24447",f7VNgpLhVwW,e93GKJTHKAX,"11499",Kongowea Health Centre,"5",Kongowea Ward,Nyali Sub County,Mombasa County,e93GKJTHKAX,MOH 731 On ART_20-24(M) HV03-034,"11","202203",,
636,"24447",f7VNgpLhVwW,wbJOu4h2SSz,"11499",Kongowea Health Centre,"5",Kongowea Ward,Nyali Sub County,Mombasa County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,"18","202206",,
637,"24447",f7VNgpLhVwW,yNCUlEYkmyA,"11499",Kongowea Health Centre,"5",Kongowea Ward,Nyali Sub County,Mombasa County,yNCUlEYkmyA,MOH 731 On ART_25+ (F) HV03-037,"827","202206",,
638,"24447",f7VNgpLhVwW,pR7VzBydoj3,"11499",Kongowea Health Centre,"5",Kongowea Ward,Nyali Sub County,Mombasa County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,"414","202204",,
639,"24447",f7VNgpLhVwW,Jbu4if6gtDp,"11499",Kongowea Health Centre,"5",Kongowea Ward,Nyali Sub County,Mombasa County,Jbu4if6gtDp,MOH 731 On ART_10-14(M) HV03-030,"8","202112",,
640,"24447",f7VNgpLhVwW,EhZQp3PTA3C,"11499",Kongowea Health Centre,"5",Kongowea Ward,Nyali Sub County,Mombasa County,EhZQp3PTA3C,MOH 731 On ART_20-24 (F) HV03-035,"37","202205",,
641,"24447",f7VNgpLhVwW,oOOnacUi9Jm,"11499",Kongowea Health Centre,"5",Kongowea Ward,Nyali Sub County,Mombasa County,oOOnacUi9Jm,MOH 731 On ART_15-19(M) HV03-032,"11","202201",,
642,"24447",f7VNgpLhVwW,EhZQp3PTA3C,"11499",Kongowea Health Centre,"5",Kongowea Ward,Nyali Sub County,Mombasa County,EhZQp3PTA3C,MOH 731 On ART_20-24 (F) HV03-035,"38","202202",,
643,"24447",f7VNgpLhVwW,pR7VzBydoj3,"11499",Kongowea Health Centre,"5",Kongowea Ward,Nyali Sub County,Mombasa County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,"418","202201",,
644,"24447",f7VNgpLhVwW,AQsTt7jtKbt,"11499",Kongowea Health Centre,"5",Kongowea Ward,Nyali Sub County,Mombasa County,AQsTt7jtKbt,MOH 731 On ART_15-19 (F) HV03-033,"13","202110",,
645,"24447",f7VNgpLhVwW,oOOnacUi9Jm,"11499",Kongowea Health Centre,"5",Kongowea Ward,Nyali Sub County,Mombasa County,oOOnacUi9Jm,MOH 731 On ART_15-19(M) HV03-032,"12","202208",,
646,"24447",f7VNgpLhVwW,Jbu4if6gtDp,"11499",Kongowea Health Centre,"5",Kongowea Ward,Nyali Sub County,Mombasa County,Jbu4if6gtDp,MOH 731 On ART_10-14(M) HV03-030,"7","202206",,
647,"24447",f7VNgpLhVwW,GSEmLUnrvzj,"11499",Kongowea Health Centre,"5",Kongowea Ward,Nyali Sub County,Mombasa County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,"10","202201",,
648,"24447",f7VNgpLhVwW,GSEmLUnrvzj,"11499",Kongowea Health Centre,"5",Kongowea Ward,Nyali Sub County,Mombasa County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,"8","202205",,
649,"24447",f7VNgpLhVwW,pR7VzBydoj3,"11499",Kongowea Health Centre,"5",Kongowea Ward,Nyali Sub County,Mombasa County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,"416","202203",,
650,"24447",f7VNgpLhVwW,EhZQp3PTA3C,"11499",Kongowea Health Centre,"5",Kongowea Ward,Nyali Sub County,Mombasa County,EhZQp3PTA3C,MOH 731 On ART_20-24 (F) HV03-035,"34","202207",,
651,"24447",f7VNgpLhVwW,e93GKJTHKAX,"11499",Kongowea Health Centre,"5",Kongowea Ward,Nyali Sub County,Mombasa County,e93GKJTHKAX,MOH 731 On ART_20-24(M) HV03-034,"10","202207",,
652,"24447",f7VNgpLhVwW,wbJOu4h2SSz,"11499",Kongowea Health Centre,"5",Kongowea Ward,Nyali Sub County,Mombasa County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,"20","202112",,
653,"24447",f7VNgpLhVwW,oOOnacUi9Jm,"11499",Kongowea Health Centre,"5",Kongowea Ward,Nyali Sub County,Mombasa County,oOOnacUi9Jm,MOH 731 On ART_15-19(M) HV03-032,"11","202110",,
654,"24447",f7VNgpLhVwW,EhZQp3PTA3C,"11499",Kongowea Health Centre,"5",Kongowea Ward,Nyali Sub County,Mombasa County,EhZQp3PTA3C,MOH 731 On ART_20-24 (F) HV03-035,"33","202206",,
655,"24447",f7VNgpLhVwW,AQsTt7jtKbt,"11499",Kongowea Health Centre,"5",Kongowea Ward,Nyali Sub County,Mombasa County,AQsTt7jtKbt,MOH 731 On ART_15-19 (F) HV03-033,"12","202111",,
656,"24447",f7VNgpLhVwW,pR7VzBydoj3,"11499",Kongowea Health Centre,"5",Kongowea Ward,Nyali Sub County,Mombasa County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,"426","202208",,
657,"24447",f7VNgpLhVwW,e93GKJTHKAX,"11499",Kongowea Health Centre,"5",Kongowea Ward,Nyali Sub County,Mombasa County,e93GKJTHKAX,MOH 731 On ART_20-24(M) HV03-034,"8","202110",,
658,"24447",f7VNgpLhVwW,pR7VzBydoj3,"11499",Kongowea Health Centre,"5",Kongowea Ward,Nyali Sub County,Mombasa County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,"408","202110",,
659,"24447",f7VNgpLhVwW,e93GKJTHKAX,"11499",Kongowea Health Centre,"5",Kongowea Ward,Nyali Sub County,Mombasa County,e93GKJTHKAX,MOH 731 On ART_20-24(M) HV03-034,"10","202208",,
660,"24447",f7VNgpLhVwW,yNCUlEYkmyA,"11499",Kongowea Health Centre,"5",Kongowea Ward,Nyali Sub County,Mombasa County,yNCUlEYkmyA,MOH 731 On ART_25+ (F) HV03-037,"808","202205",,
661,"24447",f7VNgpLhVwW,wbJOu4h2SSz,"11499",Kongowea Health Centre,"5",Kongowea Ward,Nyali Sub County,Mombasa County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,"20","202205",,
662,"24447",f7VNgpLhVwW,GSEmLUnrvzj,"11499",Kongowea Health Centre,"5",Kongowea Ward,Nyali Sub County,Mombasa County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,"9","202206",,
663,"24447",f7VNgpLhVwW,e93GKJTHKAX,"11499",Kongowea Health Centre,"5",Kongowea Ward,Nyali Sub County,Mombasa County,e93GKJTHKAX,MOH 731 On ART_20-24(M) HV03-034,"10","202202",,
664,"24447",f7VNgpLhVwW,EhZQp3PTA3C,"11499",Kongowea Health Centre,"5",Kongowea Ward,Nyali Sub County,Mombasa County,EhZQp3PTA3C,MOH 731 On ART_20-24 (F) HV03-035,"34","202110",,
665,"24447",f7VNgpLhVwW,AQsTt7jtKbt,"11499",Kongowea Health Centre,"5",Kongowea Ward,Nyali Sub County,Mombasa County,AQsTt7jtKbt,MOH 731 On ART_15-19 (F) HV03-033,"12","202207",,
666,"24447",f7VNgpLhVwW,EhZQp3PTA3C,"11499",Kongowea Health Centre,"5",Kongowea Ward,Nyali Sub County,Mombasa County,EhZQp3PTA3C,MOH 731 On ART_20-24 (F) HV03-035,"35","202201",,
667,"24535",IDGEt81zZin,wbJOu4h2SSz,"15049",Lodwar County Referral Hospital,"5",Lodwar Township Ward,Turkana Central Sub County,Turkana County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,"62","202206",,
668,"24535",IDGEt81zZin,e93GKJTHKAX,"15049",Lodwar County Referral Hospital,"5",Lodwar Township Ward,Turkana Central Sub County,Turkana County,e93GKJTHKAX,MOH 731 On ART_20-24(M) HV03-034,"25","202203",,
669,"24535",IDGEt81zZin,e93GKJTHKAX,"15049",Lodwar County Referral Hospital,"5",Lodwar Township Ward,Turkana Central Sub County,Turkana County,e93GKJTHKAX,MOH 731 On ART_20-24(M) HV03-034,"19","202112",,
670,"24535",IDGEt81zZin,AQsTt7jtKbt,"15049",Lodwar County Referral Hospital,"5",Lodwar Township Ward,Turkana Central Sub County,Turkana County,AQsTt7jtKbt,MOH 731 On ART_15-19 (F) HV03-033,"39","202208",,
671,"24535",IDGEt81zZin,EhZQp3PTA3C,"15049",Lodwar County Referral Hospital,"5",Lodwar Township Ward,Turkana Central Sub County,Turkana County,EhZQp3PTA3C,MOH 731 On ART_20-24 (F) HV03-035,"101","202202",,
672,"24535",IDGEt81zZin,yNCUlEYkmyA,"15049",Lodwar County Referral Hospital,"5",Lodwar Township Ward,Turkana Central Sub County,Turkana County,yNCUlEYkmyA,MOH 731 On ART_25+ (F) HV03-037,"993","202208",,
673,"24535",IDGEt81zZin,oOOnacUi9Jm,"15049",Lodwar County Referral Hospital,"5",Lodwar Township Ward,Turkana Central Sub County,Turkana County,oOOnacUi9Jm,MOH 731 On ART_15-19(M) HV03-032,"27","202203",,
674,"24535",IDGEt81zZin,yNCUlEYkmyA,"15049",Lodwar County Referral Hospital,"5",Lodwar Township Ward,Turkana Central Sub County,Turkana County,yNCUlEYkmyA,MOH 731 On ART_25+ (F) HV03-037,"982","202205",,
675,"24535",IDGEt81zZin,Jbu4if6gtDp,"15049",Lodwar County Referral Hospital,"5",Lodwar Township Ward,Turkana Central Sub County,Turkana County,Jbu4if6gtDp,MOH 731 On ART_10-14(M) HV03-030,"38","202202",,
676,"24535",IDGEt81zZin,pR7VzBydoj3,"15049",Lodwar County Referral Hospital,"5",Lodwar Township Ward,Turkana Central Sub County,Turkana County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,"560","202112",,
677,"24535",IDGEt81zZin,oOOnacUi9Jm,"15049",Lodwar County Referral Hospital,"5",Lodwar Township Ward,Turkana Central Sub County,Turkana County,oOOnacUi9Jm,MOH 731 On ART_15-19(M) HV03-032,"24","202112",,
678,"24535",IDGEt81zZin,pR7VzBydoj3,"15049",Lodwar County Referral Hospital,"5",Lodwar Township Ward,Turkana Central Sub County,Turkana County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,"571","202203",,
679,"24535",IDGEt81zZin,Jbu4if6gtDp,"15049",Lodwar County Referral Hospital,"5",Lodwar Township Ward,Turkana Central Sub County,Turkana County,Jbu4if6gtDp,MOH 731 On ART_10-14(M) HV03-030,"40","202111",,
680,"24535",IDGEt81zZin,pR7VzBydoj3,"15049",Lodwar County Referral Hospital,"5",Lodwar Township Ward,Turkana Central Sub County,Turkana County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,"582","202206",,
681,"24535",IDGEt81zZin,GSEmLUnrvzj,"15049",Lodwar County Referral Hospital,"5",Lodwar Township Ward,Turkana Central Sub County,Turkana County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,"38","202208",,
682,"24535",IDGEt81zZin,wbJOu4h2SSz,"15049",Lodwar County Referral Hospital,"5",Lodwar Township Ward,Turkana Central Sub County,Turkana County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,"72","202110",,
683,"24535",IDGEt81zZin,e93GKJTHKAX,"15049",Lodwar County Referral Hospital,"5",Lodwar Township Ward,Turkana Central Sub County,Turkana County,e93GKJTHKAX,MOH 731 On ART_20-24(M) HV03-034,"19","202208",,
684,"24535",IDGEt81zZin,AQsTt7jtKbt,"15049",Lodwar County Referral Hospital,"5",Lodwar Township Ward,Turkana Central Sub County,Turkana County,AQsTt7jtKbt,MOH 731 On ART_15-19 (F) HV03-033,"39","202205",,
685,"24535",IDGEt81zZin,AQsTt7jtKbt,"15049",Lodwar County Referral Hospital,"5",Lodwar Township Ward,Turkana Central Sub County,Turkana County,AQsTt7jtKbt,MOH 731 On ART_15-19 (F) HV03-033,"39","202203",,
686,"24535",IDGEt81zZin,yNCUlEYkmyA,"15049",Lodwar County Referral Hospital,"5",Lodwar Township Ward,Turkana Central Sub County,Turkana County,yNCUlEYkmyA,MOH 731 On ART_25+ (F) HV03-037,"941","202112",,
687,"24535",IDGEt81zZin,wbJOu4h2SSz,"15049",Lodwar County Referral Hospital,"5",Lodwar Township Ward,Turkana Central Sub County,Turkana County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,"67","202112",,
688,"24535",IDGEt81zZin,oOOnacUi9Jm,"15049",Lodwar County Referral Hospital,"5",Lodwar Township Ward,Turkana Central Sub County,Turkana County,oOOnacUi9Jm,MOH 731 On ART_15-19(M) HV03-032,"29","202208",,
689,"24535",IDGEt81zZin,oOOnacUi9Jm,"15049",Lodwar County Referral Hospital,"5",Lodwar Township Ward,Turkana Central Sub County,Turkana County,oOOnacUi9Jm,MOH 731 On ART_15-19(M) HV03-032,"26","202205",,
690,"24535",IDGEt81zZin,yNCUlEYkmyA,"15049",Lodwar County Referral Hospital,"5",Lodwar Township Ward,Turkana Central Sub County,Turkana County,yNCUlEYkmyA,MOH 731 On ART_25+ (F) HV03-037,"943","202202",,
691,"24535",IDGEt81zZin,Jbu4if6gtDp,"15049",Lodwar County Referral Hospital,"5",Lodwar Township Ward,Turkana Central Sub County,Turkana County,Jbu4if6gtDp,MOH 731 On ART_10-14(M) HV03-030,"45","202205",,
692,"24535",IDGEt81zZin,Jbu4if6gtDp,"15049",Lodwar County Referral Hospital,"5",Lodwar Township Ward,Turkana Central Sub County,Turkana County,Jbu4if6gtDp,MOH 731 On ART_10-14(M) HV03-030,"37","202208",,
693,"24535",IDGEt81zZin,pR7VzBydoj3,"15049",Lodwar County Referral Hospital,"5",Lodwar Township Ward,Turkana Central Sub County,Turkana County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,"563","202110",,
694,"24535",IDGEt81zZin,GSEmLUnrvzj,"15049",Lodwar County Referral Hospital,"5",Lodwar Township Ward,Turkana Central Sub County,Turkana County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,"34","202203",,
695,"24535",IDGEt81zZin,EhZQp3PTA3C,"15049",Lodwar County Referral Hospital,"5",Lodwar Township Ward,Turkana Central Sub County,Turkana County,EhZQp3PTA3C,MOH 731 On ART_20-24 (F) HV03-035,"93","202111",,
696,"24535",IDGEt81zZin,pR7VzBydoj3,"15049",Lodwar County Referral Hospital,"5",Lodwar Township Ward,Turkana Central Sub County,Turkana County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,"584","202208",,
697,"24535",IDGEt81zZin,e93GKJTHKAX,"15049",Lodwar County Referral Hospital,"5",Lodwar Township Ward,Turkana Central Sub County,Turkana County,e93GKJTHKAX,MOH 731 On ART_20-24(M) HV03-034,"24","202110",,
698,"24535",IDGEt81zZin,GSEmLUnrvzj,"15049",Lodwar County Referral Hospital,"5",Lodwar Township Ward,Turkana Central Sub County,Turkana County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,"38","202206",,
699,"24535",IDGEt81zZin,yNCUlEYkmyA,"15049",Lodwar County Referral Hospital,"5",Lodwar Township Ward,Turkana Central Sub County,Turkana County,yNCUlEYkmyA,MOH 731 On ART_25+ (F) HV03-037,"1009","202207",,
700,"24535",IDGEt81zZin,GSEmLUnrvzj,"15049",Lodwar County Referral Hospital,"5",Lodwar Township Ward,Turkana Central Sub County,Turkana County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,"33","202110",,
701,"24535",IDGEt81zZin,EhZQp3PTA3C,"15049",Lodwar County Referral Hospital,"5",Lodwar Township Ward,Turkana Central Sub County,Turkana County,EhZQp3PTA3C,MOH 731 On ART_20-24 (F) HV03-035,"98","202208",,
702,"24535",IDGEt81zZin,EhZQp3PTA3C,"15049",Lodwar County Referral Hospital,"5",Lodwar Township Ward,Turkana Central Sub County,Turkana County,EhZQp3PTA3C,MOH 731 On ART_20-24 (F) HV03-035,"96","202110",,
703,"24535",IDGEt81zZin,AQsTt7jtKbt,"15049",Lodwar County Referral Hospital,"5",Lodwar Township Ward,Turkana Central Sub County,Turkana County,AQsTt7jtKbt,MOH 731 On ART_15-19 (F) HV03-033,"37","202111",,
704,"24535",IDGEt81zZin,e93GKJTHKAX,"15049",Lodwar County Referral Hospital,"5",Lodwar Township Ward,Turkana Central Sub County,Turkana County,e93GKJTHKAX,MOH 731 On ART_20-24(M) HV03-034,"28","202204",,
705,"24535",IDGEt81zZin,EhZQp3PTA3C,"15049",Lodwar County Referral Hospital,"5",Lodwar Township Ward,Turkana Central Sub County,Turkana County,EhZQp3PTA3C,MOH 731 On ART_20-24 (F) HV03-035,"102","202201",,
706,"24535",IDGEt81zZin,wbJOu4h2SSz,"15049",Lodwar County Referral Hospital,"5",Lodwar Township Ward,Turkana Central Sub County,Turkana County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,"72","202201",,
707,"24535",IDGEt81zZin,GSEmLUnrvzj,"15049",Lodwar County Referral Hospital,"5",Lodwar Township Ward,Turkana Central Sub County,Turkana County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,"35","202202",,
708,"24535",IDGEt81zZin,AQsTt7jtKbt,"15049",Lodwar County Referral Hospital,"5",Lodwar Township Ward,Turkana Central Sub County,Turkana County,AQsTt7jtKbt,MOH 731 On ART_15-19 (F) HV03-033,"38","202112",,
709,"24535",IDGEt81zZin,EhZQp3PTA3C,"15049",Lodwar County Referral Hospital,"5",Lodwar Township Ward,Turkana Central Sub County,Turkana County,EhZQp3PTA3C,MOH 731 On ART_20-24 (F) HV03-035,"105","202207",,
710,"24535",IDGEt81zZin,pR7VzBydoj3,"15049",Lodwar County Referral Hospital,"5",Lodwar Township Ward,Turkana Central Sub County,Turkana County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,"566","202204",,
711,"24535",IDGEt81zZin,pR7VzBydoj3,"15049",Lodwar County Referral Hospital,"5",Lodwar Township Ward,Turkana Central Sub County,Turkana County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,"568","202111",,
712,"24535",IDGEt81zZin,oOOnacUi9Jm,"15049",Lodwar County Referral Hospital,"5",Lodwar Township Ward,Turkana Central Sub County,Turkana County,oOOnacUi9Jm,MOH 731 On ART_15-19(M) HV03-032,"25","202111",,
713,"24535",IDGEt81zZin,yNCUlEYkmyA,"15049",Lodwar County Referral Hospital,"5",Lodwar Township Ward,Turkana Central Sub County,Turkana County,yNCUlEYkmyA,MOH 731 On ART_25+ (F) HV03-037,"1021","202206",,
714,"24535",IDGEt81zZin,Jbu4if6gtDp,"15049",Lodwar County Referral Hospital,"5",Lodwar Township Ward,Turkana Central Sub County,Turkana County,Jbu4if6gtDp,MOH 731 On ART_10-14(M) HV03-030,"40","202207",,
715,"24535",IDGEt81zZin,Jbu4if6gtDp,"15049",Lodwar County Referral Hospital,"5",Lodwar Township Ward,Turkana Central Sub County,Turkana County,Jbu4if6gtDp,MOH 731 On ART_10-14(M) HV03-030,"41","202201",,
716,"24535",IDGEt81zZin,GSEmLUnrvzj,"15049",Lodwar County Referral Hospital,"5",Lodwar Township Ward,Turkana Central Sub County,Turkana County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,"35","202201",,
717,"24535",IDGEt81zZin,GSEmLUnrvzj,"15049",Lodwar County Referral Hospital,"5",Lodwar Township Ward,Turkana Central Sub County,Turkana County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,"37","202207",,
718,"24535",IDGEt81zZin,SJL4k6Gl53C,"15049",Lodwar County Referral Hospital,"5",Lodwar Township Ward,Turkana Central Sub County,Turkana County,SJL4k6Gl53C,MOH 731   On ART_<1       HV03-028,"1","202208",,
719,"24535",IDGEt81zZin,e93GKJTHKAX,"15049",Lodwar County Referral Hospital,"5",Lodwar Township Ward,Turkana Central Sub County,Turkana County,e93GKJTHKAX,MOH 731 On ART_20-24(M) HV03-034,"21","202111",,
720,"24535",IDGEt81zZin,AQsTt7jtKbt,"15049",Lodwar County Referral Hospital,"5",Lodwar Township Ward,Turkana Central Sub County,Turkana County,AQsTt7jtKbt,MOH 731 On ART_15-19 (F) HV03-033,"39","202204",,
721,"24535",IDGEt81zZin,wbJOu4h2SSz,"15049",Lodwar County Referral Hospital,"5",Lodwar Township Ward,Turkana Central Sub County,Turkana County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,"70","202202",,
722,"24535",IDGEt81zZin,wbJOu4h2SSz,"15049",Lodwar County Referral Hospital,"5",Lodwar Township Ward,Turkana Central Sub County,Turkana County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,"70","202111",,
723,"24535",IDGEt81zZin,e93GKJTHKAX,"15049",Lodwar County Referral Hospital,"5",Lodwar Township Ward,Turkana Central Sub County,Turkana County,e93GKJTHKAX,MOH 731 On ART_20-24(M) HV03-034,"22","202207",,
724,"24680",XdmsyjZT77E,pR7VzBydoj3,"13579",GK Prisons Dispensary (Kibos),"5",Kolwa East Ward,Kisumu East Sub County,Kisumu County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,"262","202112",,
725,"24680",XdmsyjZT77E,yNCUlEYkmyA,"13579",GK Prisons Dispensary (Kibos),"5",Kolwa East Ward,Kisumu East Sub County,Kisumu County,yNCUlEYkmyA,MOH 731 On ART_25+ (F) HV03-037,"139","202205",,
726,"24680",XdmsyjZT77E,Jbu4if6gtDp,"13579",GK Prisons Dispensary (Kibos),"5",Kolwa East Ward,Kisumu East Sub County,Kisumu County,Jbu4if6gtDp,MOH 731 On ART_10-14(M) HV03-030,"2","202202",,
727,"24680",XdmsyjZT77E,e93GKJTHKAX,"13579",GK Prisons Dispensary (Kibos),"5",Kolwa East Ward,Kisumu East Sub County,Kisumu County,e93GKJTHKAX,MOH 731 On ART_20-24(M) HV03-034,"8","202112",,
728,"24680",XdmsyjZT77E,oOOnacUi9Jm,"13579",GK Prisons Dispensary (Kibos),"5",Kolwa East Ward,Kisumu East Sub County,Kisumu County,oOOnacUi9Jm,MOH 731 On ART_15-19(M) HV03-032,"4","202208",,
729,"24680",XdmsyjZT77E,e93GKJTHKAX,"13579",GK Prisons Dispensary (Kibos),"5",Kolwa East Ward,Kisumu East Sub County,Kisumu County,e93GKJTHKAX,MOH 731 On ART_20-24(M) HV03-034,"9","202203",,
730,"24680",XdmsyjZT77E,AQsTt7jtKbt,"13579",GK Prisons Dispensary (Kibos),"5",Kolwa East Ward,Kisumu East Sub County,Kisumu County,AQsTt7jtKbt,MOH 731 On ART_15-19 (F) HV03-033,"6","202208",,
731,"24680",XdmsyjZT77E,wbJOu4h2SSz,"13579",GK Prisons Dispensary (Kibos),"5",Kolwa East Ward,Kisumu East Sub County,Kisumu County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,"6","202112",,
732,"24680",XdmsyjZT77E,Jbu4if6gtDp,"13579",GK Prisons Dispensary (Kibos),"5",Kolwa East Ward,Kisumu East Sub County,Kisumu County,Jbu4if6gtDp,MOH 731 On ART_10-14(M) HV03-030,"2","202111",,
733,"24680",XdmsyjZT77E,AQsTt7jtKbt,"13579",GK Prisons Dispensary (Kibos),"5",Kolwa East Ward,Kisumu East Sub County,Kisumu County,AQsTt7jtKbt,MOH 731 On ART_15-19 (F) HV03-033,"6","202205",,
734,"24680",XdmsyjZT77E,EhZQp3PTA3C,"13579",GK Prisons Dispensary (Kibos),"5",Kolwa East Ward,Kisumu East Sub County,Kisumu County,EhZQp3PTA3C,MOH 731 On ART_20-24 (F) HV03-035,"7","202207",,
735,"24680",XdmsyjZT77E,pR7VzBydoj3,"13579",GK Prisons Dispensary (Kibos),"5",Kolwa East Ward,Kisumu East Sub County,Kisumu County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,"257","202203",,
736,"24680",XdmsyjZT77E,GSEmLUnrvzj,"13579",GK Prisons Dispensary (Kibos),"5",Kolwa East Ward,Kisumu East Sub County,Kisumu County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,"3","202208",,
737,"24680",XdmsyjZT77E,GSEmLUnrvzj,"13579",GK Prisons Dispensary (Kibos),"5",Kolwa East Ward,Kisumu East Sub County,Kisumu County,GSEmLUnrvzj,MOH 731 On ART_10-14 (F) HV03-031,"4","202203",,
738,"24680",XdmsyjZT77E,pR7VzBydoj3,"13579",GK Prisons Dispensary (Kibos),"5",Kolwa East Ward,Kisumu East Sub County,Kisumu County,pR7VzBydoj3,MOH 731 On ART_25+(M) HV03-036,"261","202208",,
739,"24680",XdmsyjZT77E,oOOnacUi9Jm,"13579",GK Prisons Dispensary (Kibos),"5",Kolwa East Ward,Kisumu East Sub County,Kisumu County,oOOnacUi9Jm,MOH 731 On ART_15-19(M) HV03-032,"2","202203",,
740,"24680",XdmsyjZT77E,oOOnacUi9Jm,"13579",GK Prisons Dispensary (Kibos),"5",Kolwa East Ward,Kisumu East Sub County,Kisumu County,oOOnacUi9Jm,MOH 731 On ART_15-19(M) HV03-032,"3","202205",,
741,"24680",XdmsyjZT77E,Jbu4if6gtDp,"13579",GK Prisons Dispensary (Kibos),"5",Kolwa East Ward,Kisumu East Sub County,Kisumu County,Jbu4if6gtDp,MOH 731 On ART_10-14(M) HV03-030,"1","202205",,
742,"24680",XdmsyjZT77E,yNCUlEYkmyA,"13579",GK Prisons Dispensary (Kibos),"5",Kolwa East Ward,Kisumu East Sub County,Kisumu County,yNCUlEYkmyA,MOH 731 On ART_25+ (F) HV03-037,"145","202202",,
743,"24680",XdmsyjZT77E,e93GKJTHKAX,"13579",GK Prisons Dispensary (Kibos),"5",Kolwa East Ward,Kisumu East Sub County,Kisumu County,e93GKJTHKAX,MOH 731 On ART_20-24(M) HV03-034,"6","202208",,
744,"24680",XdmsyjZT77E,yNCUlEYkmyA,"13579",GK Prisons Dispensary (Kibos),"5",Kolwa East Ward,Kisumu East Sub County,Kisumu County,yNCUlEYkmyA,MOH 731 On ART_25+ (F) HV03-037,"120","202208",,
745,"24680",XdmsyjZT77E,wbJOu4h2SSz,"13579",GK Prisons Dispensary (Kibos),"5",Kolwa East Ward,Kisumu East Sub County,Kisumu County,wbJOu4h2SSz,MOH 731 On ART_1-9 HV03-029,"6","202110",,
